Player,Opp,Yds,TD,Int,Yds,TD,Rec,Yds,TD,TD,FumTD,2PT,Lost,Points,Week,Name,_position,_team
Rashid Shaheed WR - NO Q View News,@NYG,0.0,0.0,0.0,3.38,0.0,3.38,45.51,0.26,0.06,0.0,0.0,0.07,10.05,14,Rashid Shaheed,WR,NO
Jerry Jeudy WR - CLE,@PIT,0.0,0.0,0.0,0.77,0.0,3.54,45.28,0.3,0.0,0.0,0.0,0.06,9.83,14,Jerry Jeudy,WR,CLE
Brian Thomas Jr. WR - JAX,@TEN,0.0,0.0,0.0,0.84,0.0,3.52,45.49,0.3,0.0,0.0,0.0,0.06,9.83,14,Brian Thomas Jr.,WR,JAX
Romeo Doubs WR - GB,@DET,0.0,0.0,0.0,0.29,0.0,3.56,44.39,0.29,0.0,0.0,0.0,0.06,9.65,14,Romeo Doubs,WR,GB
Khalil Shakir WR - BUF,@LAR,0.0,0.0,0.0,0.47,0.0,3.58,42.47,0.29,0.0,0.0,0.0,0.0,9.61,14,Khalil Shakir,WR,BUF
Jalen McMillan WR - TB,LV,0.0,0.0,0.0,1.51,0.0,3.78,40.04,0.27,0.0,0.0,0.0,0.0,9.56,14,Jalen McMillan,WR,TB
Ladd McConkey WR - LAC,@KC,0.0,0.0,0.0,0.55,0.0,3.35,40.78,0.33,0.0,0.0,0.0,0.0,9.46,14,Ladd McConkey,WR,LAC
Keon Coleman WR - BUF,@LAR,0.0,0.0,0.0,0.3,0.0,3.29,43.55,0.3,0.0,0.0,0.0,0.06,9.36,14,Keon Coleman,WR,BUF
Jameson Williams WR - DET,GB,0.0,0.0,0.0,1.89,0.0,3.06,43.2,0.31,0.0,0.0,0.0,0.06,9.31,14,Jameson Williams,WR,DET
Mike Williams WR - NYJ Q View News,@MIA,0.0,0.0,0.0,0.3,0.0,3.2,44,0.3,0.0,0.0,0.0,0.06,9.31,14,Mike Williams,WR,NYJ
Brandin Cooks WR - DAL Q,CIN,0.0,0.0,0.0,1.04,0.0,3.29,40.92,0.3,0.0,0.0,0.0,0.06,9.17,14,Brandin Cooks,WR,DAL
Curtis Samuel WR - BUF Q,@LAR,0.0,0.0,0.0,4.58,0.05,3.39,37.71,0.21,0.0,0.0,0.0,0.05,9.08,14,Curtis Samuel,WR,BUF
Gabe Davis WR - JAX,@TEN,0.0,0.0,0.0,0.3,0.0,2.99,43.13,0.3,0.0,0.0,0.0,0.06,9.01,14,Gabe Davis,WR,JAX
Ricky Pearsall WR - SF Q,CHI,0.0,0.0,0.0,1.06,0.0,3.17,38.55,0.31,0.0,0.0,0.0,0.0,8.99,14,Ricky Pearsall,WR,SF
Dontayvion Wicks WR - GB,@DET,0.0,0.0,0.0,0.94,0.0,3.1,40.33,0.29,0.0,0.0,0.0,0.0,8.97,14,Dontayvion Wicks,WR,GB
Jakobi Meyers WR - LV,@TB,0.69,0.0,0.0,1.21,0.0,3.47,39.17,0.23,0.0,0.0,0.0,0.06,8.80,14,Jakobi Meyers,WR,LV
Xavier Legette WR - CAR,@PHI,0.0,0.0,0.0,1.21,0.0,3.07,39.02,0.27,0.0,0.0,0.0,0.0,8.71,14,Xavier Legette,WR,CAR
Malachi Corley WR - NYJ,@MIA,0.0,0.0,0.0,2.42,0.0,3.37,35.36,0.24,0.0,0.0,0.0,0.0,8.59,14,Malachi Corley,WR,NYJ
Roman Wilson WR - PIT Q,CLE,0.0,0.0,0.0,1.68,0.0,2.9,38.99,0.23,0.0,0.0,0.0,0.0,8.35,14,Roman Wilson,WR,PIT
Michael Wilson WR - ARI,SEA,0.0,0.0,0.0,0.3,0.0,2.86,38.21,0.24,0.0,0.0,0.0,0.0,8.15,14,Michael Wilson,WR,ARI
Wan'Dale Robinson WR - NYG,NO,0.0,0.0,0.0,3.05,0.0,3.22,32.92,0.22,0.0,0.0,0.0,0.06,8.02,14,Wan'Dale Robinson,WR,NYG
Darnell Mooney WR - ATL,@MIN,0.0,0.0,0.0,0.76,0.0,2.7,36.28,0.23,0.0,0.0,0.0,0.0,7.78,14,Darnell Mooney,WR,ATL
Jermaine Burton WR - CIN,@DAL,0.0,0.0,0.0,0.6,0.0,2.64,33.33,0.24,0.0,0.0,0.0,0.0,7.47,14,Jermaine Burton,WR,CIN
Greg Dortch WR - ARI,SEA,0.0,0.0,0.0,1.45,0.0,3.13,30.97,0.18,0.0,0.0,0.0,0.0,7.45,14,Greg Dortch,WR,ARI
Adam Thielen WR - CAR,@PHI,0.0,0.0,0.0,0.28,0.0,3.25,32.58,0.17,0.0,0.0,0.0,0.06,7.44,14,Adam Thielen,WR,CAR
Quentin Johnston WR - LAC,@KC,0.0,0.0,0.0,0.33,0.0,2.68,33.57,0.22,0.0,0.0,0.0,0.0,7.39,14,Quentin Johnston,WR,LAC
Jauan Jennings WR - SF Q,CHI,0.0,0.0,0.0,0.69,0.0,2.56,31.27,0.21,0.0,0.0,0.0,0.0,7.02,14,Jauan Jennings,WR,SF
Tyler Boyd WR - TEN,JAX,0.0,0.0,0.0,0.46,0.0,2.82,29.06,0.17,0.0,0.0,0.0,0.06,6.67,14,Tyler Boyd,WR,TEN
Darius Slayton WR - NYG,NO,0.0,0.0,0.0,0.28,0.0,2.15,31.08,0.17,0.0,0.0,0.0,0.0,6.31,14,Darius Slayton,WR,NYG
Zay Jones WR - ARI SUS,SEA,0.0,0.0,0.0,0.41,0.0,2.24,26.47,0.18,0.0,0.0,0.0,0.06,5.89,14,Zay Jones,WR,ARI
Odell Beckham Jr. WR - MIA PUP View News,NYJ,0.0,0.0,0.0,0.42,0.0,2.06,25.61,0.18,0.0,0.0,0.0,0.0,5.74,14,Odell Beckham Jr.,WR,MIA
Jahan Dotson WR - PHI,CAR,0.0,0.0,0.0,0.45,0.0,2.06,26.73,0.17,0.0,0.0,0.0,0.06,5.68,14,Jahan Dotson,WR,PHI
Elijah Moore WR - CLE,@PIT,0.0,0.0,0.0,1.03,0.0,2.17,23.56,0.17,0.0,0.0,0.0,0.0,5.65,14,Elijah Moore,WR,CLE
Demarcus Robinson WR - LAR,BUF,0.0,0.0,0.0,0.42,0.0,1.86,23.33,0.18,0.0,0.0,0.0,0.0,5.32,14,Demarcus Robinson,WR,LAR
Jalen Tolbert WR - DAL,CIN,0.0,0.0,0.0,0.31,0.0,1.9,21.93,0.12,0.0,0.0,0.0,0.0,4.84,14,Jalen Tolbert,WR,DAL
DJ Chark WR - LAC Q,@KC,0.0,0.0,0.0,0.28,0.0,1.61,21.66,0.11,0.0,0.0,0.0,0.0,4.46,14,DJ Chark,WR,LAC
Marquez Valdes-Scantling WR - BUF Q,@LAR,0.0,0.0,0.0,0.27,0.0,1.33,19.97,0.18,0.0,0.0,0.0,0.0,4.43,14,Marquez Valdes-Scantling,WR,BUF
Jalin Hyatt WR - NYG,NO,0.0,0.0,0.0,0.22,0.0,1.49,22.24,0.11,0.0,0.0,0.0,0.0,4.40,14,Jalin Hyatt,WR,NYG
Tre Tucker WR - LV,@TB,0.0,0.0,0.0,1.97,0.0,1.69,18.17,0.11,0.0,0.0,0.0,0.0,4.36,14,Tre Tucker,WR,LV
Tyler Scott WR - CHI,@SF,0.0,0.0,0.0,2.08,0.0,1.56,17.94,0.12,0.0,0.0,0.0,0.0,4.28,14,Tyler Scott,WR,CHI
A.T. Perry WR - NO,@NYG,0.0,0.0,0.0,0.28,0.0,1.48,20.88,0.11,0.0,0.0,0.0,0.0,4.26,14,A.T. Perry,WR,NO
Treylon Burks WR - TEN,JAX,0.0,0.0,0.0,1.28,0.0,1.51,19.74,0.12,0.0,0.0,0.0,0.06,4.21,14,Treylon Burks,WR,TEN
Malik Washington WR - MIA,NYJ,0.0,0.0,0.0,1.51,0.0,1.45,18.3,0.12,0.0,0.0,0.0,0.0,4.15,14,Malik Washington,WR,MIA
Trey Palmer WR - TB Q,LV,0.0,0.0,0.0,1.05,0.0,1.46,18.26,0.12,0.0,0.0,0.0,0.0,4.11,14,Trey Palmer,WR,TB
Jake Bobo WR - SEA,@ARI,0.0,0.0,0.0,0.29,0.0,1.47,18.03,0.12,0.0,0.0,0.0,0.0,4.02,14,Jake Bobo,WR,SEA
Van Jefferson WR - PIT,CLE,0.0,0.0,0.0,0.7,0.0,1.4,17.95,0.12,0.0,0.0,0.0,0.0,3.99,14,Van Jefferson,WR,PIT
Jonathan Mingo WR - CAR,@PHI,0.0,0.0,0.0,0.44,0.0,1.42,17.13,0.11,0.0,0.0,0.0,0.0,3.84,14,Jonathan Mingo,WR,CAR
Kalif Raymond WR - DET,GB,0.0,0.0,0.0,2.22,0.0,1.26,15.75,0.12,0.0,0.0,0.0,0.0,3.78,14,Kalif Raymond,WR,DET
Cedric Tillman WR - CLE,@PIT,0.0,0.0,0.0,0.29,0.0,1.29,17.17,0.12,0.0,0.0,0.0,0.0,3.76,14,Cedric Tillman,WR,CLE
Andrei Iosivas WR - CIN,@DAL,0.0,0.0,0.0,0.36,0.0,1.32,16.22,0.12,0.0,0.0,0.0,0.0,3.70,14,Andrei Iosivas,WR,CIN
Parker Washington WR - JAX,@TEN,0.0,0.0,0.0,0.47,0.0,1.41,15.12,0.12,0.0,0.0,0.0,0.0,3.69,14,Parker Washington,WR,JAX
Ced Wilson WR - NO,@NYG,0.0,0.0,0.0,0.35,0.0,1.28,16.17,0.12,0.0,0.0,0.0,0.0,3.65,14,Ced Wilson,WR,NO
Braxton Berrios WR - MIA,NYJ,0.0,0.0,0.0,0.68,0.0,1.27,12.62,0.08,0.06,0.0,0.0,0.0,3.44,14,Braxton Berrios,WR,MIA
Calvin Austin III WR - PIT,CLE,0.0,0.0,0.0,2.43,0.0,1.33,14.28,0.06,0.0,0.0,0.0,0.0,3.36,14,Calvin Austin III,WR,PIT
Chris Moore WR - ARI,SEA,0.0,0.0,0.0,1.01,0.0,1.11,13.98,0.1,0.0,0.0,0.0,0.0,3.21,14,Chris Moore,WR,ARI
Brenden Rice WR - LAC,@KC,0.0,0.0,0.0,0.39,0.0,1.08,13.61,0.1,0.0,0.0,0.0,0.0,3.08,14,Brenden Rice,WR,LAC
Tutu Atwell WR - LAR,BUF,0.0,0.0,0.0,1.02,0.0,1.14,14.56,0.06,0.0,0.0,0.0,0.0,3.06,14,Tutu Atwell,WR,LAR
Allen Lazard WR - NYJ,@MIA,0.0,0.0,0.0,0.23,0.0,1,13.13,0.12,0.0,0.0,0.0,0.0,3.06,14,Allen Lazard,WR,NYJ
Justin Watson WR - KC,LAC,0.0,0.0,0.0,0.0,0.0,1.02,13.24,0.12,0.0,0.0,0.0,0.0,3.06,14,Justin Watson,WR,KC
Mecole Hardman WR - KC,LAC,0.0,0.0,0.0,2.27,0.0,0.96,12.58,0.09,0.0,0.0,0.0,0.0,2.99,14,Mecole Hardman,WR,KC
CeeDee Lamb WR - DAL EXE View News,@CAR,0.0,0.0,0.0,4.56,0.06,7.09,89.67,0.55,0.0,0.0,0.0,0.06,20.05,15,CeeDee Lamb,WR,DAL
Tyreek Hill WR - MIA Q,@HOU,0.0,0.0,0.0,2.14,0.0,6.65,94.95,0.53,0.0,0.0,0.0,0.06,19.42,15,Tyreek Hill,WR,MIA
Amon-Ra St. Brown WR - DET,BUF,0.0,0.0,0.0,2.25,0.0,6.95,80.45,0.5,0.0,0.0,0.0,0.06,18.10,15,Amon-Ra St. Brown,WR,DET
Ja'Marr Chase WR - CIN View News,@TEN,0.0,0.0,0.0,0.98,0.0,6.42,83.63,0.49,0.0,0.0,0.0,0.06,17.70,15,Ja'Marr Chase,WR,CIN
Justin Jefferson WR - MIN,CHI,0.0,0.0,0.0,0.72,0.0,6.26,85.07,0.42,0.0,0.0,0.0,0.06,17.24,15,Justin Jefferson,WR,MIN
A.J. Brown WR - PHI,PIT,0.0,0.0,0.0,0.36,0.0,5.44,81.67,0.48,0.0,0.0,0.0,0.06,16.40,15,A.J. Brown,WR,PHI
Garrett Wilson WR - NYJ,@JAX,0.0,0.0,0.0,1.85,0.0,5.91,75.01,0.48,0.0,0.0,0.0,0.06,16.36,15,Garrett Wilson,WR,NYJ
Puka Nacua WR - LAR Q,@SF,0.0,0.0,0.0,2.38,0.0,5.32,71.03,0.45,0.0,0.0,0.0,0.06,15.24,15,Puka Nacua,WR,LAR
Nico Collins WR - HOU,MIA,0.0,0.0,0.0,0.62,0.0,4.87,69.94,0.44,0.0,0.0,0.0,0.06,14.45,15,Nico Collins,WR,HOU
Deebo Samuel Sr. WR - SF,LAR,0.0,0.0,0.0,14.97,0.19,3.96,56.29,0.38,0.0,0.0,0.0,0.06,14.39,15,Deebo Samuel Sr.,WR,SF
Brandon Aiyuk WR - SF,LAR,0.0,0.0,0.0,0.32,0.0,4.79,70.2,0.44,0.0,0.0,0.0,0.06,14.36,15,Brandon Aiyuk,WR,SF
Marvin Harrison Jr. WR - ARI,NE,0.0,0.0,0.0,0.42,0.0,4.89,68.94,0.42,0.0,0.0,0.0,0.06,14.23,15,Marvin Harrison Jr.,WR,ARI
Drake London WR - ATL,@LV,0.0,0.0,0.0,0.65,0.0,5.1,66.47,0.42,0.0,0.0,0.0,0.06,14.21,15,Drake London,WR,ATL
Chris Olave WR - NO,WAS,0.0,0.0,0.0,0.29,0.0,5.18,70.17,0.35,0.0,0.0,0.0,0.06,14.21,15,Chris Olave,WR,NO
Davante Adams WR - LV Q,ATL,0.0,0.0,0.0,0.29,0.0,5.2,64.17,0.41,0.0,0.0,0.0,0.06,13.99,15,Davante Adams,WR,LV
Rashee Rice WR - KC,@CLE,0.0,0.0,0.0,0.58,0.0,5.47,59.03,0.39,0.0,0.0,0.0,0.06,13.65,15,Rashee Rice,WR,KC
Stefon Diggs WR - HOU,MIA,0.0,0.0,0.0,0.31,0.0,4.99,60.89,0.44,0.0,0.0,0.0,0.06,13.63,15,Stefon Diggs,WR,HOU
Jaylen Waddle WR - MIA Q,@HOU,0.0,0.0,0.0,1.14,0.0,4.8,65.92,0.36,0.0,0.0,0.0,0.06,13.55,15,Jaylen Waddle,WR,MIA
DeVonta Smith WR - PHI,PIT,0.0,0.0,0.0,0.36,0.0,5.14,62.98,0.36,0.0,0.0,0.0,0.06,13.51,15,DeVonta Smith,WR,PHI
Cooper Kupp WR - LAR,@SF,0.0,0.0,0.0,1.42,0.0,4.99,59.49,0.42,0.0,0.0,0.0,0.06,13.48,15,Cooper Kupp,WR,LAR
Tee Higgins WR - CIN,@TEN,0.0,0.0,0.0,0.31,0.0,4.52,64.4,0.43,0.0,0.0,0.0,0.06,13.45,15,Tee Higgins,WR,CIN
DJ Moore WR - CHI,@MIN,0.0,0.0,0.0,1.43,0.0,4.53,63.41,0.42,0.0,0.0,0.0,0.06,13.41,15,DJ Moore,WR,CHI
DK Metcalf WR - SEA,GB,0.0,0.0,0.0,0.29,0.0,4.35,62.26,0.47,0.0,0.0,0.0,0.06,13.31,15,DK Metcalf,WR,SEA
Tank Dell WR - HOU,MIA,0.0,0.0,0.0,4.08,0.0,4.69,60.2,0.37,0.0,0.0,0.0,0.06,13.22,15,Tank Dell,WR,HOU
Amari Cooper WR - CLE,KC,0.0,0.0,0.0,0.29,0.0,4.36,64.09,0.41,0.0,0.0,0.0,0.06,13.14,15,Amari Cooper,WR,CLE
Michael Pittman WR - IND,@DEN,0.0,0.0,0.0,0.29,0.0,5.43,60.53,0.29,0.0,0.0,0.0,0.06,13.13,15,Michael Pittman,WR,IND
Zay Flowers WR - BAL,@NYG,0.0,0.0,0.0,3.12,0.0,4.96,57.04,0.37,0.0,0.0,0.0,0.06,13.08,15,Zay Flowers,WR,BAL
Mike Evans WR - TB,@LAC,0.0,0.0,0.0,0.28,0.0,4.12,61.64,0.45,0.0,0.0,0.0,0.06,12.89,15,Mike Evans,WR,TB
Christian Kirk WR - JAX Q,NYJ,0.0,0.0,0.0,0.64,0.0,4.72,60.14,0.35,0.0,0.0,0.0,0.06,12.78,15,Christian Kirk,WR,JAX
Keenan Allen WR - CHI,@MIN,0.0,0.0,0.0,0.65,0.0,4.99,55.47,0.36,0.0,0.0,0.0,0.06,12.64,15,Keenan Allen,WR,CHI
Jordan Addison WR - MIN Q,CHI,0.0,0.0,0.0,1.12,0.0,4.3,59.58,0.35,0.0,0.0,0.0,0.06,12.35,15,Jordan Addison,WR,MIN
Jayden Reed WR - GB,@SEA,0.0,0.0,0.0,4.59,0.06,4.28,53.47,0.3,0.0,0.0,0.0,0.06,12.13,15,Jayden Reed,WR,GB
George Pickens WR - PIT,@PHI,0.0,0.0,0.0,0.57,0.0,4.03,60.91,0.34,0.0,0.0,0.0,0.06,12.10,15,George Pickens,WR,PIT
Rome Odunze WR - CHI,@MIN,0.0,0.0,0.0,0.42,0.0,4.25,57.57,0.36,0.0,0.0,0.0,0.06,12.09,15,Rome Odunze,WR,CHI
Chris Godwin WR - TB,@LAC,0.0,0.0,0.0,1.45,0.0,4.86,54.69,0.28,0.0,0.0,0.0,0.06,12.03,15,Chris Godwin,WR,TB
Malik Nabers WR - NYG,BAL,0.0,0.0,0.0,0.83,0.0,4.18,56.74,0.33,0.0,0.0,0.0,0.06,11.80,15,Malik Nabers,WR,NYG
Calvin Ridley WR - TEN,CIN,0.0,0.0,0.0,1.87,0.0,4.02,54.24,0.34,0.0,0.0,0.0,0.06,11.55,15,Calvin Ridley,WR,TEN
Diontae Johnson WR - CAR,DAL,0.0,0.0,0.0,0.81,0.0,4.88,51.07,0.25,0.0,0.0,0.0,0.06,11.45,15,Diontae Johnson,WR,CAR
Terry McLaurin WR - WAS,@NO,0.0,0.0,0.0,0.33,0.0,4.17,55.53,0.28,0.0,0.0,0.0,0.06,11.32,15,Terry McLaurin,WR,WAS
Jaxon Smith-Njigba WR - SEA,GB,0.0,0.0,0.0,0.67,0.0,4.46,48.16,0.33,0.0,0.0,0.0,0.07,11.18,15,Jaxon Smith-Njigba,WR,SEA
Josh Palmer WR - LAC,TB,0.0,0.0,0.0,0.47,0.0,3.93,49.2,0.4,0.0,0.0,0.0,0.07,11.16,15,Josh Palmer,WR,LAC
Tyler Lockett WR - SEA Q,GB,0.0,0.0,0.0,0.33,0.0,4.2,50.34,0.33,0.0,0.0,0.0,0.07,11.11,15,Tyler Lockett,WR,SEA
Xavier Worthy WR - KC,@CLE,0.0,0.0,0.0,1.28,0.0,3.71,49.76,0.36,0.0,0.0,0.0,0.0,10.97,15,Xavier Worthy,WR,KC
DeAndre Hopkins WR - TEN Q,CIN,0.0,0.0,0.0,0.51,0.0,3.82,48.46,0.29,0.0,0.0,0.0,0.06,10.34,15,DeAndre Hopkins,WR,TEN
Marquise Brown WR - KC Q,@CLE,0.0,0.0,0.0,0.85,0.0,3.41,47.37,0.37,0.0,0.0,0.0,0.06,10.33,15,Marquise Brown,WR,KC
Rashid Shaheed WR - NO Q View News,WAS,0.0,0.0,0.0,3.47,0.0,3.47,46.74,0.27,0.06,0.0,0.0,0.07,10.33,15,Rashid Shaheed,WR,NO
Christian Watson WR - GB,@SEA,0.0,0.0,0.0,1.64,0.0,3.4,46.94,0.36,0.0,0.0,0.0,0.06,10.30,15,Christian Watson,WR,GB
Ladd McConkey WR - LAC,TB,0.0,0.0,0.0,0.59,0.0,3.58,43.66,0.35,0.0,0.0,0.0,0.0,10.11,15,Ladd McConkey,WR,LAC
Jerry Jeudy WR - CLE,KC,0.0,0.0,0.0,0.77,0.0,3.57,45.69,0.3,0.0,0.0,0.0,0.06,9.90,15,Jerry Jeudy,WR,CLE
Romeo Doubs WR - GB,@SEA,0.0,0.0,0.0,0.3,0.0,3.64,45.37,0.3,0.0,0.0,0.0,0.06,9.89,15,Romeo Doubs,WR,GB
Brian Thomas Jr. WR - JAX,NYJ,0.0,0.0,0.0,0.82,0.0,3.48,44.9,0.29,0.0,0.0,0.0,0.06,9.67,15,Brian Thomas Jr.,WR,JAX
Khalil Shakir WR - BUF,@DET,0.0,0.0,0.0,0.47,0.0,3.57,42.29,0.29,0.0,0.0,0.0,0.0,9.59,15,Khalil Shakir,WR,BUF
Demario Douglas WR - NE,@ARI,0.0,0.0,0.0,2.22,0.0,3.77,41.5,0.24,0.0,0.0,0.0,0.06,9.46,15,Demario Douglas,WR,NE
Jameson Williams WR - DET,BUF,0.0,0.0,0.0,1.93,0.0,3.11,43.93,0.31,0.0,0.0,0.0,0.06,9.44,15,Jameson Williams,WR,DET
Mike Williams WR - NYJ Q View News,@JAX,0.0,0.0,0.0,0.3,0.0,3.24,44.58,0.3,0.0,0.0,0.0,0.06,9.41,15,Mike Williams,WR,NYJ
Courtland Sutton WR - DEN,IND,0.0,0.0,0.0,0.28,0.0,3.3,44.49,0.28,0.0,0.0,0.0,0.06,9.34,15,Courtland Sutton,WR,DEN
Keon Coleman WR - BUF,@DET,0.0,0.0,0.0,0.3,0.0,3.27,43.36,0.3,0.0,0.0,0.0,0.06,9.32,15,Keon Coleman,WR,BUF
Brandin Cooks WR - DAL Q,@CAR,0.0,0.0,0.0,1.04,0.0,3.32,41.27,0.31,0.0,0.0,0.0,0.06,9.29,15,Brandin Cooks,WR,DAL
Dontayvion Wicks WR - GB,@SEA,0.0,0.0,0.0,0.96,0.0,3.17,41.22,0.3,0.0,0.0,0.0,0.0,9.19,15,Dontayvion Wicks,WR,GB
Jalen McMillan WR - TB,@LAC,0.0,0.0,0.0,1.43,0.0,3.58,37.93,0.26,0.0,0.0,0.0,0.0,9.08,15,Jalen McMillan,WR,TB
Curtis Samuel WR - BUF Q,@DET,0.0,0.0,0.0,4.56,0.05,3.37,37.55,0.21,0.0,0.0,0.0,0.05,9.04,15,Curtis Samuel,WR,BUF
Ricky Pearsall WR - SF Q,LAR,0.0,0.0,0.0,1.06,0.0,3.18,38.71,0.31,0.0,0.0,0.0,0.0,9.02,15,Ricky Pearsall,WR,SF
Jakobi Meyers WR - LV,ATL,0.71,0.0,0.0,1.24,0.0,3.53,39.88,0.24,0.0,0.0,0.0,0.06,8.99,15,Jakobi Meyers,WR,LV
Gabe Davis WR - JAX,NYJ,0.0,0.0,0.0,0.3,0.0,2.95,42.57,0.3,0.0,0.0,0.0,0.06,8.92,15,Gabe Davis,WR,JAX
Josh Downs WR - IND Q,@DEN,0.0,0.0,0.0,1.2,0.0,3.53,39.1,0.24,0.0,0.0,0.0,0.06,8.88,15,Josh Downs,WR,IND
Xavier Legette WR - CAR,DAL,0.0,0.0,0.0,1.21,0.0,3.07,39.02,0.27,0.0,0.0,0.0,0.0,8.71,15,Xavier Legette,WR,CAR
Malachi Corley WR - NYJ,@JAX,0.0,0.0,0.0,2.45,0.0,3.41,35.83,0.24,0.0,0.0,0.0,0.0,8.68,15,Malachi Corley,WR,NYJ
Adonai Mitchell WR - IND,@DEN,0.0,0.0,0.0,0.48,0.0,2.98,38.92,0.24,0.0,0.0,0.0,0.0,8.36,15,Adonai Mitchell,WR,IND
Roman Wilson WR - PIT Q,@PHI,0.0,0.0,0.0,1.65,0.0,2.84,38.13,0.23,0.0,0.0,0.0,0.0,8.20,15,Roman Wilson,WR,PIT
Michael Wilson WR - ARI,NE,0.0,0.0,0.0,0.3,0.0,2.87,38.38,0.24,0.0,0.0,0.0,0.0,8.18,15,Michael Wilson,WR,ARI
Ja'Lynn Polk WR - NE,@ARI,0.0,0.0,0.0,0.79,0.0,3.06,36.29,0.23,0.0,0.0,0.0,0.0,8.15,15,Ja'Lynn Polk,WR,NE
Troy Franklin WR - DEN,IND,0.0,0.0,0.0,0.34,0.0,2.99,36.96,0.23,0.0,0.0,0.0,0.0,8.10,15,Troy Franklin,WR,DEN
Quentin Johnston WR - LAC,TB,0.0,0.0,0.0,0.35,0.0,2.87,35.94,0.23,0.0,0.0,0.0,0.0,7.88,15,Quentin Johnston,WR,LAC
Wan'Dale Robinson WR - NYG,BAL,0.0,0.0,0.0,2.98,0.0,3.15,32.16,0.22,0.0,0.0,0.0,0.05,7.88,15,Wan'Dale Robinson,WR,NYG
Darnell Mooney WR - ATL,@LV,0.0,0.0,0.0,0.77,0.0,2.71,36.43,0.24,0.0,0.0,0.0,0.0,7.87,15,Darnell Mooney,WR,ATL
Marvin Mims Jr. WR - DEN View News,IND,0.0,0.0,0.0,1.66,0.0,2.64,35.64,0.17,0.06,0.0,0.0,0.0,7.75,15,Marvin Mims Jr.,WR,DEN
Jermaine Burton WR - CIN,@TEN,0.0,0.0,0.0,0.61,0.0,2.71,34.19,0.25,0.0,0.0,0.0,0.0,7.69,15,Jermaine Burton,WR,CIN
Rashod Bateman WR - BAL,@NYG,0.0,0.0,0.0,0.31,0.0,2.69,34.18,0.24,0.0,0.0,0.0,0.0,7.58,15,Rashod Bateman,WR,BAL
Greg Dortch WR - ARI,NE,0.0,0.0,0.0,1.45,0.0,3.15,31.1,0.18,0.0,0.0,0.0,0.0,7.49,15,Greg Dortch,WR,ARI
Adam Thielen WR - CAR,DAL,0.0,0.0,0.0,0.28,0.0,3.25,32.58,0.17,0.0,0.0,0.0,0.06,7.44,15,Adam Thielen,WR,CAR
Devontez Walker WR - BAL,@NYG,0.0,0.0,0.0,0.55,0.0,2.62,31.97,0.24,0.0,0.0,0.0,0.0,7.31,15,Devontez Walker,WR,BAL
Jauan Jennings WR - SF Q,LAR,0.0,0.0,0.0,0.69,0.0,2.57,31.4,0.21,0.0,0.0,0.0,0.0,7.04,15,Jauan Jennings,WR,SF
Tyler Boyd WR - TEN,CIN,0.0,0.0,0.0,0.45,0.0,2.77,28.54,0.17,0.0,0.0,0.0,0.06,6.57,15,Tyler Boyd,WR,TEN
Darius Slayton WR - NYG,BAL,0.0,0.0,0.0,0.28,0.0,2.1,30.36,0.17,0.0,0.0,0.0,0.0,6.18,15,Darius Slayton,WR,NYG
Kendrick Bourne WR - NE PUP View News,@ARI,0.0,0.0,0.0,0.67,0.0,2.16,27.37,0.17,0.0,0.0,0.0,0.0,5.98,15,Kendrick Bourne,WR,NE
Zay Jones WR - ARI SUS,NE,0.0,0.0,0.0,0.41,0.0,2.25,26.59,0.18,0.0,0.0,0.0,0.06,5.91,15,Zay Jones,WR,ARI
Elijah Moore WR - CLE,KC,0.0,0.0,0.0,1.04,0.0,2.19,23.77,0.17,0.0,0.0,0.0,0.0,5.69,15,Elijah Moore,WR,CLE
Odell Beckham Jr. WR - MIA PUP View News,@HOU,0.0,0.0,0.0,0.41,0.0,2.01,25.07,0.18,0.0,0.0,0.0,0.0,5.64,15,Odell Beckham Jr.,WR,MIA
Javon Baker WR - NE,@ARI,0.0,0.0,0.0,1.08,0.0,2,24.07,0.17,0.0,0.0,0.0,0.0,5.54,15,Javon Baker,WR,NE
Jahan Dotson WR - PHI,PIT,0.0,0.0,0.0,0.43,0.0,1.98,25.73,0.16,0.0,0.0,0.0,0.05,5.46,15,Jahan Dotson,WR,PHI
K.J. Osborn WR - NE,@ARI,0.0,0.0,0.0,0.33,0.0,1.84,23.75,0.17,0.0,0.0,0.0,0.0,5.27,15,K.J. Osborn,WR,NE
Demarcus Robinson WR - LAR,@SF,0.0,0.0,0.0,0.4,0.0,1.75,22.01,0.17,0.0,0.0,0.0,0.0,5.01,15,Demarcus Robinson,WR,LAR
Jalen Tolbert WR - DAL,@CAR,0.0,0.0,0.0,0.31,0.0,1.92,22.12,0.12,0.0,0.0,0.0,0.0,4.88,15,Jalen Tolbert,WR,DAL
DJ Chark WR - LAC Q,TB,0.0,0.0,0.0,0.3,0.0,1.73,23.19,0.12,0.0,0.0,0.0,0.0,4.80,15,DJ Chark,WR,LAC
Josh Reynolds WR - DEN Q View News,IND,0.0,0.0,0.0,0.28,0.0,1.7,21.54,0.11,0.0,0.0,0.0,0.0,4.54,15,Josh Reynolds,WR,DEN
JuJu Smith-Schuster WR - KC,@CLE,0.0,0.0,0.0,0.19,0.0,1.79,19.16,0.13,0.0,0.0,0.0,0.0,4.51,15,JuJu Smith-Schuster,WR,KC
