Player,Opp,Yds,TD,Int,Yds,TD,Rec,Yds,TD,TD,FumTD,2PT,Lost,Points,Week,Name,_position,_team
Christian McCaffrey RB - SF Q,NYJ,0.0,0.0,0.0,78.02,0.69,4.09,32.28,0.24,0.0,0.0,0.0,0.12,20.46,1,Christian McCaffrey,RB,SF
Bijan Robinson RB - ATL,PIT,0.0,0.0,0.0,66.02,0.48,3.42,25.54,0.12,0.0,0.0,0.0,0.12,15.94,1,Bijan Robinson,RB,ATL
Breece Hall RB - NYJ,@SF,0.0,0.0,0.0,68.59,0.51,3.14,23.3,0.11,0.0,0.0,0.0,0.11,15.83,1,Breece Hall,RB,NYJ
Jahmyr Gibbs RB - DET Q,LAR,0.0,0.0,0.0,60.03,0.44,3.4,25.12,0.13,0.0,0.0,0.0,0.06,15.22,1,Jahmyr Gibbs,RB,DET
Saquon Barkley RB - PHI,GB,0.0,0.0,0.0,70.67,0.43,2.68,20.19,0.12,0.0,0.0,0.0,0.12,14.83,1,Saquon Barkley,RB,PHI
Jonathan Taylor RB - IND,HOU,0.0,0.0,0.0,72.73,0.59,2.06,15.68,0.07,0.0,0.0,0.0,0.12,14.62,1,Jonathan Taylor,RB,IND
Kyren Williams RB - LAR View News,@DET,0.0,0.0,0.0,68.26,0.57,2.3,17.05,0.07,0.0,0.0,0.0,0.13,14.41,1,Kyren Williams,RB,LAR
Isiah Pacheco RB - KC,BAL,0.0,0.0,0.0,65.31,0.5,2.45,18.15,0.11,0.0,0.0,0.0,0.06,14.34,1,Isiah Pacheco,RB,KC
Alvin Kamara RB - NO,CAR,0.0,0.0,0.0,48.12,0.27,3.88,28.65,0.13,0.0,0.0,0.0,0.07,13.82,1,Alvin Kamara,RB,NO
Josh Jacobs RB - GB,@PHI,0.0,0.0,0.0,66.2,0.51,2.23,16.12,0.06,0.0,0.0,0.0,0.06,13.76,1,Josh Jacobs,RB,GB
Rachaad White RB - TB,WAS,0.0,0.0,0.0,54.21,0.37,3.14,23.27,0.13,0.0,0.0,0.0,0.12,13.65,1,Rachaad White,RB,TB
Travis Etienne RB - JAX,@MIA,0.0,0.0,0.0,61.75,0.42,2.72,20.4,0.06,0.0,0.0,0.0,0.12,13.58,1,Travis Etienne,RB,JAX
De'Von Achane RB - MIA,JAX,0.0,0.0,0.0,58.69,0.44,2.45,18.99,0.1,0.0,0.0,0.0,0.06,13.34,1,De'Von Achane,RB,MIA
Derrick Henry RB - BAL,@KC,0.0,0.0,0.0,71.42,0.62,1.14,8.26,0.06,0.0,0.0,0.0,0.06,13.07,1,Derrick Henry,RB,BAL
James Conner RB - ARI,@BUF,0.0,0.0,0.0,59.24,0.47,2.25,16.78,0.07,0.0,0.0,0.0,0.07,12.95,1,James Conner,RB,ARI
James Cook RB - BUF,ARI,0.0,0.0,0.0,57.67,0.32,2.58,19.96,0.13,0.0,0.0,0.0,0.06,12.92,1,James Cook,RB,BUF
Joe Mixon RB - HOU,@IND,0.0,0.0,0.0,58.67,0.37,2.49,18.14,0.07,0.0,0.0,0.0,0.06,12.69,1,Joe Mixon,RB,HOU
Jerome Ford RB - CLE,DAL,0.0,0.0,0.0,56.54,0.41,2.53,18.02,0.06,0.0,0.0,0.0,0.1,12.61,1,Jerome Ford,RB,CLE
Aaron Jones RB - MIN,@NYG,0.0,0.0,0.0,55.1,0.37,2.07,15.35,0.11,0.0,0.0,0.0,0.06,11.88,1,Aaron Jones,RB,MIN
Kenneth Walker III RB - SEA,DEN,0.0,0.0,0.0,57.86,0.42,1.89,13.73,0.07,0.0,0.0,0.0,0.06,11.87,1,Kenneth Walker III,RB,SEA
David Montgomery RB - DET,LAR,0.0,0.0,0.0,56.67,0.57,1.24,9.11,0.06,0.0,0.0,0.0,0.06,11.48,1,David Montgomery,RB,DET
D'Andre Swift RB - CHI,TEN,0.0,0.0,0.0,48.18,0.36,2.21,16.16,0.06,0.0,0.0,0.0,0.06,11.04,1,D'Andre Swift,RB,CHI
Devin Singletary RB - NYG,MIN,0.0,0.0,0.0,54.13,0.29,2.09,14.85,0.06,0.0,0.0,0.0,0.06,10.97,1,Devin Singletary,RB,NYG
Raheem Mostert RB - MIA,JAX,0.0,0.0,0.0,52.26,0.44,1.56,11.18,0.06,0.0,0.0,0.0,0.07,10.76,1,Raheem Mostert,RB,MIA
Najee Harris RB - PIT,@ATL,0.0,0.0,0.0,51.97,0.39,1.55,11.05,0.06,0.0,0.0,0.0,0.06,10.43,1,Najee Harris,RB,PIT
Zack Moss RB - CIN,NE,0.0,0.0,0.0,44.49,0.37,1.86,13.72,0.06,0.0,0.0,0.0,0.0,10.26,1,Zack Moss,RB,CIN
Chuba Hubbard RB - CAR View News,@NO,0.0,0.0,0.0,52.02,0.34,1.6,11.45,0.07,0.0,0.0,0.0,0.08,10.25,1,Chuba Hubbard,RB,CAR
Zamir White RB - LV,@LAC,0.0,0.0,0.0,49.96,0.34,1.6,11.63,0.06,0.0,0.0,0.0,0.06,10.04,1,Zamir White,RB,LV
Austin Ekeler RB - WAS,@TB,0.0,0.0,0.0,30.34,0.22,2.78,21.13,0.13,0.0,0.0,0.0,0.06,9.91,1,Austin Ekeler,RB,WAS
Rhamondre Stevenson RB - NE,@CIN,0.0,0.0,0.0,47.55,0.31,1.7,12.57,0.05,0.0,0.0,0.0,0.05,9.77,1,Rhamondre Stevenson,RB,NE
Jaylen Warren RB - PIT Q,@ATL,0.0,0.0,0.0,38.07,0.22,2.33,17.13,0.11,0.0,0.0,0.0,0.06,9.71,1,Jaylen Warren,RB,PIT
Chase Brown RB - CIN,NE,0.0,0.0,0.0,39.03,0.25,2.22,17.05,0.06,0.0,0.0,0.0,0.0,9.69,1,Chase Brown,RB,CIN
Tony Pollard RB - TEN,@CHI,0.0,0.0,0.0,47.28,0.28,1.71,12.75,0.06,0.0,0.0,0.0,0.06,9.63,1,Tony Pollard,RB,TEN
Javonte Williams RB - DEN,@SEA,0.0,0.0,0.0,48.21,0.27,1.74,12.52,0.05,0.0,0.0,0.0,0.05,9.63,1,Javonte Williams,RB,DEN
Gus Edwards RB - LAC,LV,0.0,0.0,0.0,50.35,0.42,1.02,7.48,0.06,0.0,0.0,0.0,0.06,9.56,1,Gus Edwards,RB,LAC
Tyjae Spears RB - TEN,@CHI,0.0,0.0,0.0,33.63,0.22,2.47,18.05,0.11,0.0,0.0,0.0,0.06,9.50,1,Tyjae Spears,RB,TEN
Ezekiel Elliott RB - DAL,@CLE,0.0,0.0,0.0,42.2,0.36,1.66,12.05,0.06,0.0,0.0,0.0,0.06,9.49,1,Ezekiel Elliott,RB,DAL
Brian Robinson RB - WAS,@TB,0.0,0.0,0.0,41.63,0.31,1.41,10.41,0.06,0.0,0.0,0.0,0.05,8.73,1,Brian Robinson,RB,WAS
Blake Corum RB - LAR,@DET,0.0,0.0,0.0,29.29,0.24,1.23,8.89,0.06,0.0,0.0,0.0,0.06,6.73,1,Blake Corum,RB,LAR
Zach Charbonnet RB - SEA Q,DEN,0.0,0.0,0.0,25.64,0.19,1.54,11.37,0.05,0.0,0.0,0.0,0.05,6.58,1,Zach Charbonnet,RB,SEA
Rico Dowdle RB - DAL,@CLE,0.0,0.0,0.0,30.9,0.2,1.11,8.09,0.05,0.0,0.0,0.0,0.0,6.51,1,Rico Dowdle,RB,DAL
Tyler Allgeier RB - ATL,PIT,0.0,0.0,0.0,30.92,0.18,1.01,7.24,0.06,0.0,0.0,0.0,0.06,6.15,1,Tyler Allgeier,RB,ATL
Ty Chandler RB - MIN,@NYG,0.0,0.0,0.0,26.35,0.17,1.23,9.3,0.06,0.0,0.0,0.0,0.06,6.06,1,Ty Chandler,RB,MIN
Jaleel McLaughlin RB - DEN,@SEA,0.0,0.0,0.0,26.46,0.16,1.19,8.62,0.05,0.0,0.0,0.0,0.05,5.86,1,Jaleel McLaughlin,RB,DEN
Antonio Gibson RB - NE,@CIN,0.0,0.0,0.0,17.79,0.1,1.84,13.65,0.05,0.0,0.0,0.0,0.05,5.78,1,Antonio Gibson,RB,NE
Khalil Herbert RB - CHI,TEN,0.0,0.0,0.0,27.5,0.18,0.64,4.73,0.06,0.0,0.0,0.0,0.06,5.18,1,Khalil Herbert,RB,CHI
J.K. Dobbins RB - LAC,LV,0.0,0.0,0.0,21.55,0.18,0.86,6.4,0.05,0.0,0.0,0.0,0.06,4.92,1,J.K. Dobbins,RB,LAC
Clyde Edwards-Helaire RB - KC Q,BAL,0.0,0.0,0.0,17.12,0.12,1.19,8.8,0.06,0.0,0.0,0.0,0.0,4.86,1,Clyde Edwards-Helaire,RB,KC
Dameon Pierce RB - HOU,@IND,0.0,0.0,0.0,26.51,0.18,0.58,4.29,0.0,0.0,0.0,0.0,0.06,4.62,1,Dameon Pierce,RB,HOU
Trey Benson RB - ARI,@BUF,0.0,0.0,0.0,20.63,0.15,0.86,6.2,0.04,0.0,0.0,0.0,0.04,4.60,1,Trey Benson,RB,ARI
Christian McCaffrey RB - SF Q,@MIN,0.0,0.0,0.0,81.54,0.73,4.25,33.53,0.25,0.0,0.0,0.0,0.14,21.36,2,Christian McCaffrey,RB,SF
Breece Hall RB - NYJ,@TEN,0.0,0.0,0.0,74.73,0.55,3.36,24.91,0.12,0.0,0.0,0.0,0.12,17.10,2,Breece Hall,RB,NYJ
Jahmyr Gibbs RB - DET Q,TB,0.0,0.0,0.0,60.27,0.44,3.41,25.22,0.13,0.0,0.0,0.0,0.06,15.26,2,Jahmyr Gibbs,RB,DET
Saquon Barkley RB - PHI,ATL,0.0,0.0,0.0,72.17,0.44,2.74,20.62,0.12,0.0,0.0,0.0,0.12,15.14,2,Saquon Barkley,RB,PHI
Isiah Pacheco RB - KC,CIN,0.0,0.0,0.0,67.94,0.52,2.52,18.61,0.12,0.0,0.0,0.0,0.06,14.90,2,Isiah Pacheco,RB,KC
Bijan Robinson RB - ATL,@PHI,0.0,0.0,0.0,67.11,0.47,2.72,20.52,0.12,0.0,0.0,0.0,0.12,14.78,2,Bijan Robinson,RB,ATL
Kyren Williams RB - LAR View News,@ARI,0.0,0.0,0.0,69.56,0.58,2.11,15.68,0.06,0.0,0.0,0.0,0.13,14.21,2,Kyren Williams,RB,LAR
Josh Jacobs RB - GB,IND,0.0,0.0,0.0,65.96,0.49,2.25,16.43,0.12,0.0,0.0,0.0,0.06,14.03,2,Josh Jacobs,RB,GB
Jonathan Taylor RB - IND,@GB,0.0,0.0,0.0,70.21,0.57,1.83,13.97,0.06,0.0,0.0,0.0,0.11,13.81,2,Jonathan Taylor,RB,IND
Derrick Henry RB - BAL,LV,0.0,0.0,0.0,69.58,0.66,1.21,8.81,0.06,0.0,0.0,0.0,0.06,13.25,2,Derrick Henry,RB,BAL
Travis Etienne RB - JAX,CLE,0.0,0.0,0.0,59.05,0.41,2.6,19.41,0.06,0.0,0.0,0.0,0.12,13.03,2,Travis Etienne,RB,JAX
Rachaad White RB - TB,@DET,0.0,0.0,0.0,52.84,0.34,2.83,20.92,0.11,0.0,0.0,0.0,0.11,12.69,2,Rachaad White,RB,TB
De'Von Achane RB - MIA,BUF,0.0,0.0,0.0,52.33,0.43,2.39,18.39,0.12,0.0,0.0,0.0,0.06,12.64,2,De'Von Achane,RB,MIA
James Cook RB - BUF,@MIA,0.0,0.0,0.0,55.33,0.3,2.48,19.15,0.12,0.0,0.0,0.0,0.06,12.33,2,James Cook,RB,BUF
Joe Mixon RB - HOU,CHI,0.0,0.0,0.0,54.77,0.37,2.2,16.11,0.06,0.0,0.0,0.0,0.06,11.75,2,Joe Mixon,RB,HOU
David Montgomery RB - DET,TB,0.0,0.0,0.0,56.9,0.57,1.25,9.15,0.06,0.0,0.0,0.0,0.06,11.52,2,David Montgomery,RB,DET
James Conner RB - ARI,LAR,0.0,0.0,0.0,52.11,0.41,1.94,14.46,0.06,0.0,0.0,0.0,0.06,11.30,2,James Conner,RB,ARI
Kenneth Walker III RB - SEA,@NE,0.0,0.0,0.0,56.86,0.41,1.67,12.39,0.06,0.0,0.0,0.0,0.06,11.30,2,Kenneth Walker III,RB,SEA
Aaron Jones RB - MIN,SF,0.0,0.0,0.0,49.6,0.34,2.05,15.21,0.11,0.0,0.0,0.0,0.06,11.11,2,Aaron Jones,RB,MIN
Jerome Ford RB - CLE,@JAX,0.0,0.0,0.0,52.87,0.38,1.96,13.95,0.05,0.0,0.0,0.0,0.08,11.06,2,Jerome Ford,RB,CLE
Alvin Kamara RB - NO,@DAL,0.0,0.0,0.0,38.96,0.22,3.02,22.48,0.11,0.0,0.0,0.0,0.06,11.02,2,Alvin Kamara,RB,NO
Najee Harris RB - PIT,@DEN,0.0,0.0,0.0,54.13,0.41,1.62,11.51,0.06,0.0,0.0,0.0,0.06,10.88,2,Najee Harris,RB,PIT
D'Andre Swift RB - CHI,@HOU,0.0,0.0,0.0,46.52,0.35,2.13,15.6,0.06,0.0,0.0,0.0,0.06,10.68,2,D'Andre Swift,RB,CHI
Devin Singletary RB - NYG,@WAS,0.0,0.0,0.0,52.66,0.28,2.03,14.45,0.06,0.0,0.0,0.0,0.06,10.66,2,Devin Singletary,RB,NYG
Rhamondre Stevenson RB - NE,SEA,0.0,0.0,0.0,50.58,0.33,1.81,13.37,0.06,0.0,0.0,0.0,0.06,10.43,2,Rhamondre Stevenson,RB,NE
Ezekiel Elliott RB - DAL,NO,0.0,0.0,0.0,45.06,0.43,1.8,12.91,0.06,0.0,0.0,0.0,0.06,10.42,2,Ezekiel Elliott,RB,DAL
Jaylen Warren RB - PIT Q,@DEN,0.0,0.0,0.0,39.65,0.23,2.42,17.85,0.12,0.0,0.0,0.0,0.06,10.15,2,Jaylen Warren,RB,PIT
Raheem Mostert RB - MIA,BUF,0.0,0.0,0.0,46.65,0.43,1.52,11.23,0.06,0.0,0.0,0.0,0.06,10.13,2,Raheem Mostert,RB,MIA
Chuba Hubbard RB - CAR View News,LAC,0.0,0.0,0.0,51.77,0.35,1.42,10.12,0.07,0.0,0.0,0.0,0.08,9.97,2,Chuba Hubbard,RB,CAR
Zamir White RB - LV,@BAL,0.0,0.0,0.0,48.81,0.33,1.56,11.36,0.05,0.0,0.0,0.0,0.05,9.76,2,Zamir White,RB,LV
Zack Moss RB - CIN,@KC,0.0,0.0,0.0,42.08,0.35,1.76,12.98,0.06,0.0,0.0,0.0,0.0,9.73,2,Zack Moss,RB,CIN
Austin Ekeler RB - WAS,NYG,0.0,0.0,0.0,32.39,0.24,2.53,19.15,0.12,0.0,0.0,0.0,0.06,9.72,2,Austin Ekeler,RB,WAS
Tony Pollard RB - TEN,NYJ,0.0,0.0,0.0,47.5,0.28,1.72,12.81,0.06,0.0,0.0,0.0,0.06,9.67,2,Tony Pollard,RB,TEN
Javonte Williams RB - DEN,PIT,0.0,0.0,0.0,47.78,0.28,1.72,12.41,0.05,0.0,0.0,0.0,0.05,9.62,2,Javonte Williams,RB,DEN
Tyjae Spears RB - TEN,NYJ,0.0,0.0,0.0,33.79,0.22,2.49,18.14,0.11,0.0,0.0,0.0,0.06,9.54,2,Tyjae Spears,RB,TEN
Gus Edwards RB - LAC,@CAR,0.0,0.0,0.0,50.13,0.42,1.01,7.45,0.06,0.0,0.0,0.0,0.06,9.53,2,Gus Edwards,RB,LAC
Chase Brown RB - CIN,@KC,0.0,0.0,0.0,36.91,0.23,2.1,16.13,0.06,0.0,0.0,0.0,0.0,9.14,2,Chase Brown,RB,CIN
Brian Robinson RB - WAS,NYG,0.0,0.0,0.0,41.76,0.31,1.29,9.48,0.05,0.0,0.0,0.0,0.05,8.47,2,Brian Robinson,RB,WAS
Zach Charbonnet RB - SEA Q,@NE,0.0,0.0,0.0,33.85,0.24,1.91,13.95,0.06,0.0,0.0,0.0,0.06,8.37,2,Zach Charbonnet,RB,SEA
J.K. Dobbins RB - LAC,@CAR,0.0,0.0,0.0,29.69,0.25,1.46,11,0.08,0.0,0.0,0.0,0.08,7.35,2,J.K. Dobbins,RB,LAC
Trey Benson RB - ARI,LAR,0.0,0.0,0.0,32,0.23,1.22,8.81,0.06,0.0,0.0,0.0,0.06,6.92,2,Trey Benson,RB,ARI
Blake Corum RB - LAR,@ARI,0.0,0.0,0.0,30.04,0.25,1.26,9.12,0.06,0.0,0.0,0.0,0.06,6.92,2,Blake Corum,RB,LAR
Antonio Gibson RB - NE,SEA,0.0,0.0,0.0,18.93,0.11,1.96,14.52,0.06,0.0,0.0,0.0,0.06,6.21,2,Antonio Gibson,RB,NE
Tyler Allgeier RB - ATL,@PHI,0.0,0.0,0.0,30.65,0.18,1,7.18,0.06,0.0,0.0,0.0,0.06,6.10,2,Tyler Allgeier,RB,ATL
Ty Chandler RB - MIN,SF,0.0,0.0,0.0,26.35,0.17,1.23,9.3,0.06,0.0,0.0,0.0,0.06,6.06,2,Ty Chandler,RB,MIN
Rico Dowdle RB - DAL,NO,0.0,0.0,0.0,25.38,0.18,1.19,8.64,0.06,0.0,0.0,0.0,0.0,6.03,2,Rico Dowdle,RB,DAL
Jaleel McLaughlin RB - DEN,PIT,0.0,0.0,0.0,26.84,0.17,1.21,8.75,0.06,0.0,0.0,0.0,0.06,6.03,2,Jaleel McLaughlin,RB,DEN
Kendre Miller RB - NO IR View News,@DAL,0.0,0.0,0.0,23.57,0.17,1.04,7.45,0.05,0.0,0.0,0.0,0.06,5.34,2,Kendre Miller,RB,NO
MarShawn Lloyd RB - GB Q View News,IND,0.0,0.0,0.0,22.03,0.18,0.94,7.23,0.06,0.0,0.0,0.0,0.06,5.19,2,MarShawn Lloyd,RB,GB
Clyde Edwards-Helaire RB - KC Q,CIN,0.0,0.0,0.0,17.7,0.13,1.23,9.1,0.06,0.0,0.0,0.0,0.0,5.05,2,Clyde Edwards-Helaire,RB,KC
Christian McCaffrey RB - SF Q,@LAR,0.0,0.0,0.0,76.32,0.68,4.21,33.25,0.25,0.0,0.0,0.0,0.12,20.51,3,Christian McCaffrey,RB,SF
Breece Hall RB - NYJ,NE,0.0,0.0,0.0,73.77,0.49,3.4,25.46,0.13,0.0,0.0,0.0,0.12,16.80,3,Breece Hall,RB,NYJ
Jahmyr Gibbs RB - DET Q,@ARI,0.0,0.0,0.0,60.03,0.44,3.4,25.12,0.13,0.0,0.0,0.0,0.06,15.22,3,Jahmyr Gibbs,RB,DET
Bijan Robinson RB - ATL,KC,0.0,0.0,0.0,67.7,0.47,2.74,20.7,0.12,0.0,0.0,0.0,0.12,14.88,3,Bijan Robinson,RB,ATL
Saquon Barkley RB - PHI,@NO,0.0,0.0,0.0,69.77,0.42,2.65,19.93,0.12,0.0,0.0,0.0,0.12,14.62,3,Saquon Barkley,RB,PHI
Jonathan Taylor RB - IND,CHI,0.0,0.0,0.0,73.99,0.6,1.93,14.72,0.06,0.0,0.0,0.0,0.12,14.52,3,Jonathan Taylor,RB,IND
Isiah Pacheco RB - KC,@ATL,0.0,0.0,0.0,62.33,0.5,2.54,18.74,0.12,0.0,0.0,0.0,0.06,14.25,3,Isiah Pacheco,RB,KC
Kyren Williams RB - LAR View News,SF,0.0,0.0,0.0,61.39,0.51,2.28,16.9,0.07,0.0,0.0,0.0,0.12,13.35,3,Kyren Williams,RB,LAR
Josh Jacobs RB - GB,@TEN,0.0,0.0,0.0,63.98,0.49,2.17,15.79,0.06,0.0,0.0,0.0,0.06,13.33,3,Josh Jacobs,RB,GB
Rachaad White RB - TB,DEN,0.0,0.0,0.0,54.74,0.36,2.93,21.67,0.12,0.0,0.0,0.0,0.12,13.21,3,Rachaad White,RB,TB
Travis Etienne RB - JAX,@BUF,0.0,0.0,0.0,58.28,0.41,2.57,19.16,0.06,0.0,0.0,0.0,0.12,12.89,3,Travis Etienne,RB,JAX
Derrick Henry RB - BAL,@DAL,0.0,0.0,0.0,66.96,0.64,1.17,8.48,0.06,0.0,0.0,0.0,0.06,12.79,3,Derrick Henry,RB,BAL
James Cook RB - BUF,JAX,0.0,0.0,0.0,56.97,0.31,2.55,19.72,0.13,0.0,0.0,0.0,0.06,12.74,3,James Cook,RB,BUF
De'Von Achane RB - MIA,@SEA,0.0,0.0,0.0,51.89,0.43,2.37,18.24,0.12,0.0,0.0,0.0,0.06,12.56,3,De'Von Achane,RB,MIA
Joe Mixon RB - HOU,@MIN,0.0,0.0,0.0,54.77,0.37,2.2,16.11,0.06,0.0,0.0,0.0,0.06,11.75,3,Joe Mixon,RB,HOU
Kenneth Walker III RB - SEA,MIA,0.0,0.0,0.0,57.86,0.42,1.7,12.61,0.06,0.0,0.0,0.0,0.06,11.51,3,Kenneth Walker III,RB,SEA
David Montgomery RB - DET,@ARI,0.0,0.0,0.0,56.67,0.57,1.24,9.11,0.06,0.0,0.0,0.0,0.06,11.48,3,David Montgomery,RB,DET
Alvin Kamara RB - NO,PHI,0.0,0.0,0.0,40.24,0.23,3.12,23.22,0.11,0.0,0.0,0.0,0.06,11.39,3,Alvin Kamara,RB,NO
Aaron Jones RB - MIN,HOU,0.0,0.0,0.0,50.74,0.34,2.1,15.56,0.12,0.0,0.0,0.0,0.06,11.37,3,Aaron Jones,RB,MIN
James Conner RB - ARI,DET,0.0,0.0,0.0,52.11,0.41,1.94,14.46,0.06,0.0,0.0,0.0,0.06,11.30,3,James Conner,RB,ARI
Jerome Ford RB - CLE,NYG,0.0,0.0,0.0,52.49,0.37,2.07,14.77,0.05,0.0,0.0,0.0,0.08,11.16,3,Jerome Ford,RB,CLE
Najee Harris RB - PIT,LAC,0.0,0.0,0.0,54.13,0.41,1.62,11.51,0.06,0.0,0.0,0.0,0.06,10.88,3,Najee Harris,RB,PIT
D'Andre Swift RB - CHI,@IND,0.0,0.0,0.0,46.94,0.35,2.15,15.74,0.06,0.0,0.0,0.0,0.06,10.76,3,D'Andre Swift,RB,CHI
Zamir White RB - LV,CAR,0.0,0.0,0.0,53.19,0.36,1.7,12.38,0.06,0.0,0.0,0.0,0.06,10.66,3,Zamir White,RB,LV
Zack Moss RB - CIN,WAS,0.0,0.0,0.0,45.8,0.38,1.92,14.12,0.06,0.0,0.0,0.0,0.0,10.55,3,Zack Moss,RB,CIN
Devin Singletary RB - NYG,@CLE,0.0,0.0,0.0,50.95,0.27,1.97,13.98,0.05,0.0,0.0,0.0,0.05,10.28,3,Devin Singletary,RB,NYG
Ezekiel Elliott RB - DAL,BAL,0.0,0.0,0.0,44.49,0.42,1.78,12.75,0.06,0.0,0.0,0.0,0.06,10.26,3,Ezekiel Elliott,RB,DAL
Jaylen Warren RB - PIT Q,LAC,0.0,0.0,0.0,39.65,0.23,2.42,17.85,0.12,0.0,0.0,0.0,0.06,10.15,3,Jaylen Warren,RB,PIT
Raheem Mostert RB - MIA,@SEA,0.0,0.0,0.0,46.26,0.43,1.51,11.13,0.06,0.0,0.0,0.0,0.06,10.07,3,Raheem Mostert,RB,MIA
Chase Brown RB - CIN,WAS,0.0,0.0,0.0,40.17,0.26,2.29,17.55,0.06,0.0,0.0,0.0,0.0,9.98,3,Chase Brown,RB,CIN
Rhamondre Stevenson RB - NE,@NYJ,0.0,0.0,0.0,48.01,0.32,1.72,12.69,0.05,0.0,0.0,0.0,0.05,9.91,3,Rhamondre Stevenson,RB,NE
Javonte Williams RB - DEN,@TB,0.0,0.0,0.0,48.68,0.29,1.75,12.65,0.05,0.0,0.0,0.0,0.06,9.80,3,Javonte Williams,RB,DEN
Tony Pollard RB - TEN,GB,0.0,0.0,0.0,47.95,0.28,1.73,12.93,0.06,0.0,0.0,0.0,0.06,9.74,3,Tony Pollard,RB,TEN
Tyjae Spears RB - TEN,GB,0.0,0.0,0.0,34.1,0.23,2.51,18.31,0.11,0.0,0.0,0.0,0.06,9.67,3,Tyjae Spears,RB,TEN
Austin Ekeler RB - WAS,@CIN,0.0,0.0,0.0,31.11,0.23,2.43,18.39,0.11,0.0,0.0,0.0,0.06,9.30,3,Austin Ekeler,RB,WAS
Gus Edwards RB - LAC,@PIT,0.0,0.0,0.0,47.51,0.39,0.96,7.06,0.06,0.0,0.0,0.0,0.06,9.00,3,Gus Edwards,RB,LAC
Zach Charbonnet RB - SEA Q,MIA,0.0,0.0,0.0,34.44,0.24,1.94,14.2,0.06,0.0,0.0,0.0,0.06,8.48,3,Zach Charbonnet,RB,SEA
Brian Robinson RB - WAS,@CIN,0.0,0.0,0.0,40.1,0.3,1.24,9.1,0.05,0.0,0.0,0.0,0.05,8.16,3,Brian Robinson,RB,WAS
Chuba Hubbard RB - CAR View News,@LV,0.0,0.0,0.0,32.89,0.22,1.24,8.88,0.06,0.0,0.0,0.0,0.06,6.98,3,Chuba Hubbard,RB,CAR
Trey Benson RB - ARI,DET,0.0,0.0,0.0,32,0.23,1.22,8.81,0.06,0.0,0.0,0.0,0.06,6.92,3,Trey Benson,RB,ARI
Blake Corum RB - LAR,SF,0.0,0.0,0.0,28.91,0.24,1.21,8.78,0.06,0.0,0.0,0.0,0.06,6.66,3,Blake Corum,RB,LAR
Ty Chandler RB - MIN,HOU,0.0,0.0,0.0,26.96,0.17,1.26,9.52,0.06,0.0,0.0,0.0,0.06,6.17,3,Ty Chandler,RB,MIN
Tyler Allgeier RB - ATL,KC,0.0,0.0,0.0,30.92,0.18,1.01,7.24,0.06,0.0,0.0,0.0,0.06,6.15,3,Tyler Allgeier,RB,ATL
Jaleel McLaughlin RB - DEN,@TB,0.0,0.0,0.0,27.09,0.17,1.22,8.83,0.06,0.0,0.0,0.0,0.06,6.07,3,Jaleel McLaughlin,RB,DEN
Rico Dowdle RB - DAL,BAL,0.0,0.0,0.0,25.06,0.18,1.18,8.53,0.06,0.0,0.0,0.0,0.0,5.98,3,Rico Dowdle,RB,DAL
Antonio Gibson RB - NE,@NYJ,0.0,0.0,0.0,17.97,0.11,1.86,13.79,0.05,0.0,0.0,0.0,0.05,5.90,3,Antonio Gibson,RB,NE
Jonathon Brooks RB - CAR NFI-R View News,@LV,0.0,0.0,0.0,24.9,0.17,1.11,8.32,0.03,0.0,0.0,0.0,0.03,5.57,3,Jonathon Brooks,RB,CAR
Kendre Miller RB - NO IR View News,PHI,0.0,0.0,0.0,24.34,0.17,1.07,7.69,0.06,0.0,0.0,0.0,0.06,5.53,3,Kendre Miller,RB,NO
Khalil Herbert RB - CHI,@IND,0.0,0.0,0.0,26.79,0.18,0.63,4.61,0.06,0.0,0.0,0.0,0.06,5.09,3,Khalil Herbert,RB,CHI
MarShawn Lloyd RB - GB Q View News,@TEN,0.0,0.0,0.0,21.38,0.18,0.92,7.02,0.06,0.0,0.0,0.0,0.06,5.08,3,MarShawn Lloyd,RB,GB
Christian McCaffrey RB - SF Q,NE,0.0,0.0,0.0,79.5,0.71,4.39,34.64,0.26,0.0,0.0,0.0,0.13,21.36,4,Christian McCaffrey,RB,SF
Breece Hall RB - NYJ,DEN,0.0,0.0,0.0,73.05,0.54,3.39,25.13,0.12,0.0,0.0,0.0,0.12,16.93,4,Breece Hall,RB,NYJ
Jahmyr Gibbs RB - DET Q,SEA,0.0,0.0,0.0,60.52,0.45,3.43,25.32,0.13,0.0,0.0,0.0,0.06,15.37,4,Jahmyr Gibbs,RB,DET
Bijan Robinson RB - ATL,NO,0.0,0.0,0.0,69.18,0.48,2.8,21.16,0.12,0.0,0.0,0.0,0.12,15.19,4,Bijan Robinson,RB,ATL
Saquon Barkley RB - PHI,@TB,0.0,0.0,0.0,70.37,0.43,2.67,20.11,0.12,0.0,0.0,0.0,0.12,14.78,4,Saquon Barkley,RB,PHI
Jonathan Taylor RB - IND,PIT,0.0,0.0,0.0,71.47,0.58,1.86,14.22,0.06,0.0,0.0,0.0,0.12,14.03,4,Jonathan Taylor,RB,IND
Isiah Pacheco RB - KC,@LAC,0.0,0.0,0.0,60.26,0.48,2.45,18.11,0.12,0.0,0.0,0.0,0.06,13.77,4,Isiah Pacheco,RB,KC
