Player,Opp,PassYds,PassTD,Int,RushYds,RushTD,Rec,RecYds,RecTD,RetTD,FumTD,TwoPt,Lost,Points,Week,Name,_position,_team
Trey McBrideTE - ARI,@NO,0,0,0,0.19,0,5.99,61.25,0.37,0,0,0,0.06,14.23,1,Trey McBride,TE,ARI
Brock BowersTE - LVView News,@NE,0,0,0,0.97,0,5.79,61.04,0.36,0,0,0,0.07,14.01,1,Brock Bowers,TE,LV
George KittleTE - SF,@SEA,0,0,0,0.0,0,4.59,63.73,0.46,0,0,0,0.07,13.58,1,George Kittle,TE,SF
Mark AndrewsTE - BAL,@BUF,0,0,0,0.29,0,4.01,47.86,0.42,0,0,0,0.07,11.21,1,Mark Andrews,TE,BAL
Sam LaPortaTE - DETQ,@GB,0,0,0,0.0,0,4.26,46.4,0.37,0,0,0,0.06,11.0,1,Sam LaPorta,TE,DETQ
David NjokuTE - CLE,CIN,0,0,0,0.0,0,4.45,44.58,0.27,0,0,0,0.07,10.39,1,David Njoku,TE,CLE
Travis KelceTE - KC,@LAC,0,0,0,0.06,0,4.21,41.61,0.3,0,0,0,0.06,10.06,1,Travis Kelce,TE,KC
T.J. HockensonTE - MIN,@CHI,0,0,0,0.0,0,4.06,43.36,0.29,0,0,0,0.06,10.02,1,T.J. Hockenson,TE,MIN
Evan EngramTE - DENView News,TEN,0,0,0,0.0,0,4.21,39.31,0.26,0,0,0,0.06,9.58,1,Evan Engram,TE,DEN
Dallas GoedertTE - PHI,DAL,0,0,0,0.0,0,3.79,41.34,0.25,0,0,0,0.06,9.3,1,Dallas Goedert,TE,PHI
Zach ErtzTE - WAS,NYG,0,0,0,0.0,0,3.53,33.52,0.25,0,0,0,0.0,8.38,1,Zach Ertz,TE,WAS
Dalton KincaidTE - BUF,BAL,0,0,0,0.0,0,3.66,36.93,0.19,0,0,0,0.06,8.37,1,Dalton Kincaid,TE,BUF
Tucker KraftTE - GB,DET,0,0,0,0.0,0,3.32,35.24,0.25,0,0,0,0.06,8.22,1,Tucker Kraft,TE,GB
Hunter HenryTE - NE,LV,0,0,0,0.0,0,3.29,34.37,0.24,0,0,0,0.06,8.05,1,Hunter Henry,TE,NE
Jake FergusonTE - DALQ,@PHI,0,0,0,0.0,0,3.43,33.82,0.22,0,0,0,0.06,8.01,1,Jake Ferguson,TE,DALQ
Tyler WarrenTE - INDView News,MIA,0,0,0,0.59,0,3.23,33.04,0.22,0,0,0,0.05,7.81,1,Tyler Warren,TE,IND
Kyle PittsTE - ATL,TB,0,0,0,0.0,0,2.76,34.63,0.22,0,0,0,0.0,7.54,1,Kyle Pitts,TE,ATL
Mike GesickiTE - CINQ,@CLE,0,0,0,0.0,0,3.0,32.79,0.2,0,0,0,0.0,7.48,1,Mike Gesicki,TE,CINQ
Brenton StrangeTE - JAX,CAR,0,0,0,0.0,0,2.97,28.62,0.18,0,0,0,0.0,6.91,1,Brenton Strange,TE,JAX
Colston LovelandTE - CHI,MIN,0,0,0,0.0,0,2.9,29.42,0.18,0,0,0,0.05,6.82,1,Colston Loveland,TE,CHI
Mason TaylorTE - NYJ,PIT,0,0,0,0.0,0,2.84,28.73,0.18,0,0,0,0.0,6.79,1,Mason Taylor,TE,NYJ
Dalton SchultzTE - HOU,@LAR,0,0,0,0.0,0,2.88,29.92,0.17,0,0,0,0.06,6.77,1,Dalton Schultz,TE,HOU
Cade OttonTE - TBView News,@ATL,0,0,0,0.0,0,2.8,28.07,0.18,0,0,0,0.0,6.69,1,Cade Otton,TE,TB
Tyler HigbeeTE - LAR,HOU,0,0,0,0.0,0,2.8,27.15,0.18,0,0,0,0.0,6.6,1,Tyler Higbee,TE,LAR
Pat FreiermuthTE - PIT,@NYJ,0,0,0,0.0,0,2.66,26.81,0.23,0,0,0,0.07,6.58,1,Pat Freiermuth,TE,PIT
Pat FreiermuthTE - PIT,@NYJ,0,0,0,0.0,0,2.66,26.81,0.23,0,0,0,0.07,6.58,1,Pat Freiermuth,TE,PIT
Jonnu SmithTE - PITQ,@NYJ,0,0,0,0.15,0,2.7,26.97,0.15,0,0,0,0.04,6.23,1,Jonnu Smith,TE,PITQ
Theo JohnsonTE - NYG,@WAS,0,0,0,0.0,0,2.57,26.29,0.17,0,0,0,0.0,6.22,1,Theo Johnson,TE,NYG
Darren WallerTE - MIAPUP,@IND,0,0,0,0.0,0,2.49,26.75,0.17,0,0,0,0.0,6.19,1,Darren WallerTE - MI,,APUP
Ja'Tavion SandersTE - CAR,@JAX,0,0,0,0.0,0,2.55,25.44,0.17,0,0,0,0.0,6.11,1,Ja'Tavion Sanders,TE,CAR
Chig OkonkwoTE - TEN,@DEN,0,0,0,0.27,0,2.47,23.87,0.16,0,0,0,0.05,5.74,1,Chig Okonkwo,TE,TEN
Tyler ConklinTE - LAC,KC,0,0,0,0.0,0,2.25,20.88,0.17,0,0,0,0.0,5.36,1,Tyler Conklin,TE,LAC
Cole KmetTE - CHI,MIN,0,0,0,0.0,0,2.17,21.72,0.18,0,0,0,0.09,5.24,1,Cole Kmet,TE,CHI
Noah GrayTE - KC,@LAC,0,0,0,0.0,0,2.06,20.77,0.18,0,0,0,0.0,5.22,1,Noah Gray,TE,KC
Elijah ArroyoTE - SEA,SF,0,0,0,0.0,0,2.05,22.39,0.14,0,0,0,0.0,5.13,1,Elijah Arroyo,TE,SEA
AJ BarnerTE - SEA,SF,0,0,0,0.0,0,2.13,20.75,0.13,0,0,0,0.0,4.99,1,AJ Barner,TE,SEA
Juwan JohnsonTE - NO,ARI,0,0,0,0.0,0,1.95,20.77,0.11,0,0,0,0.0,4.69,1,Juwan Johnson,TE,NO
Will DisslyTE - LAC,KC,0,0,0,0.0,0,1.9,18.21,0.11,0,0,0,0.0,4.38,1,Will Dissly,TE,LAC
Noah FantTE - CIN,@CLE,0,0,0,0.0,0,1.71,17.6,0.13,0,0,0,0.0,4.25,1,Noah Fant,TE,CIN
Isaiah LikelyTE - BALQ,@BUF,0,0,0,0.0,0,1.49,16.85,0.15,0,0,0,0.04,4.0,1,Isaiah Likely,TE,BALQ
Michael MayerTE - LV,@NE,0,0,0,0.0,0,1.65,16.22,0.11,0,0,0,0.0,3.93,1,Michael Mayer,TE,LV
Dawson KnoxTE - BUF,BAL,0,0,0,0.0,0,1.37,14.73,0.12,0,0,0,0.0,3.56,1,Dawson Knox,TE,BUF
Harold Fannin Jr.TE - CLE,CIN,0,0,0,0.0,0,1.42,13.91,0.1,0,0,0,0.0,3.41,1,Harold Fannin Jr.,TE,CLE
Charlie KolarTE - BAL,@BUF,0,0,0,0.11,0,1.19,11.93,0.11,0,0,0,0.0,3.05,1,Charlie Kolar,TE,BAL
Austin HooperTE - NE,LV,0,0,0,0.0,0,1.33,13.01,0.06,0,0,0,0.0,2.99,1,Austin Hooper,TE,NE
Ben SinnottTE - WAS,NYG,0,0,0,0.0,0,1.02,10.2,0.09,0,0,0,0.0,2.58,1,Ben Sinnott,TE,WAS
Elijah HigginsTE - ARI,@NO,0,0,0,0.0,0,1.09,11.0,0.06,0,0,0,0.0,2.55,1,Elijah Higgins,TE,ARI
Luke MusgraveTE - GB,DET,0,0,0,0.0,0,0.99,10.91,0.06,0,0,0,0.0,2.44,1,Luke Musgrave,TE,GB
Gunnar HelmTE - TEN,@DEN,0,0,0,0.0,0,0.88,9.02,0.05,0,0,0,0.0,2.08,1,Gunnar Helm,TE,TEN
Tommy TrembleTE - CARPUP,@JAX,0,0,0,0.0,0,0.83,8.29,0.06,0,0,0,0.0,2.02,1,Tommy TrembleTE - CA,,RPUP
Brock BowersTE - LVView News,LAC,0,0,0,0.94,0,5.55,58.58,0.35,0,0,0,0.06,13.48,2,Brock Bowers,TE,LV
Trey McBrideTE - ARI,CAR,0,0,0,0.18,0,5.61,57.41,0.35,0,0,0,0.06,13.35,2,Trey McBride,TE,ARI
George KittleTE - SF,@NO,0,0,0,0.0,0,4.14,57.41,0.41,0,0,0,0.06,12.22,2,George Kittle,TE,SF
Sam LaPortaTE - DETQ,CHI,0,0,0,0.0,0,4.11,45.95,0.35,0,0,0,0.06,10.69,2,Sam LaPorta,TE,DETQ
David NjokuTE - CLE,@BAL,0,0,0,0.0,0,4.45,44.54,0.28,0,0,0,0.07,10.44,2,David Njoku,TE,CLE
Travis KelceTE - KC,PHI,0,0,0,0.06,0,4.17,41.25,0.29,0,0,0,0.06,9.92,2,Travis Kelce,TE,KC
T.J. HockensonTE - MIN,ATL,0,0,0,0.0,0,4.12,41.19,0.28,0,0,0,0.06,9.8,2,T.J. Hockenson,TE,MIN
Mark AndrewsTE - BAL,CLE,0,0,0,0.24,0,3.26,40.32,0.41,0,0,0,0.06,9.66,2,Mark Andrews,TE,BAL
Evan EngramTE - DENView News,@IND,0,0,0,0.0,0,4.02,37.45,0.24,0,0,0,0.06,9.09,2,Evan Engram,TE,DEN
Dallas GoedertTE - PHI,@KC,0,0,0,0.0,0,3.54,38.63,0.24,0,0,0,0.06,8.72,2,Dallas Goedert,TE,PHI
Tyler WarrenTE - INDView News,DEN,0,0,0,0.65,0,3.59,36.71,0.24,0,0,0,0.06,8.65,2,Tyler Warren,TE,IND
Jake FergusonTE - DALQ,NYG,0,0,0,0.0,0,3.62,35.7,0.23,0,0,0,0.06,8.45,2,Jake Ferguson,TE,DALQ
Hunter HenryTE - NE,@MIA,0,0,0,0.0,0,3.26,34.07,0.24,0,0,0,0.06,7.99,2,Hunter Henry,TE,NE
Zach ErtzTE - WAS,@GB,0,0,0,0.0,0,3.33,31.57,0.24,0,0,0,0.0,7.93,2,Zach Ertz,TE,WAS
Tucker KraftTE - GB,WAS,0,0,0,0.0,0,3.18,33.75,0.24,0,0,0,0.06,7.88,2,Tucker Kraft,TE,GB
Colston LovelandTE - CHI,@DET,0,0,0,0.0,0,3.29,33.25,0.22,0,0,0,0.05,7.84,2,Colston Loveland,TE,CHI
Dalton KincaidTE - BUF,@NYJ,0,0,0,0.0,0,3.42,34.5,0.18,0,0,0,0.06,7.83,2,Dalton Kincaid,TE,BUF
Mason TaylorTE - NYJ,BUF,0,0,0,0.0,0,3.24,32.9,0.21,0,0,0,0.0,7.79,2,Mason Taylor,TE,NYJ
Mike GesickiTE - CINQ,JAX,0,0,0,0.0,0,2.88,31.55,0.2,0,0,0,0.0,7.24,2,Mike Gesicki,TE,CINQ
Kyle PittsTE - ATL,@MIN,0,0,0,0.0,0,2.71,33.75,0.18,0,0,0,0.0,7.17,2,Kyle Pitts,TE,ATL
Dalton SchultzTE - HOU,TB,0,0,0,0.0,0,2.96,30.73,0.18,0,0,0,0.06,6.99,2,Dalton Schultz,TE,HOU
Jonnu SmithTE - PITQ,SEA,0,0,0,0.19,0,2.92,29.9,0.19,0,0,0,0.06,6.95,2,Jonnu Smith,TE,PITQ
Darren WallerTE - MIAPUP,NE,0,0,0,0.0,0,2.74,29.47,0.19,0,0,0,0.0,6.83,2,Darren WallerTE - MI,,APUP
Pat FreiermuthTE - PIT,SEA,0,0,0,0.0,0,2.76,27.79,0.23,0,0,0,0.08,6.76,2,Pat Freiermuth,TE,PIT
Brenton StrangeTE - JAX,@CIN,0,0,0,0.0,0,2.88,27.76,0.18,0,0,0,0.0,6.74,2,Brenton Strange,TE,JAX
Brenton StrangeTE - JAX,@CIN,0,0,0,0.0,0,2.88,27.76,0.18,0,0,0,0.0,6.74,2,Brenton Strange,TE,JAX
Juwan JohnsonTE - NO,SF,0,0,0,0.0,0,2.67,28.43,0.18,0,0,0,0.0,6.59,2,Juwan Johnson,TE,NO
Cole KmetTE - CHI,@DET,0,0,0,0.0,0,2.79,28.69,0.17,0,0,0,0.09,6.5,2,Cole Kmet,TE,CHI
Isaiah LikelyTE - BALQ,CLE,0,0,0,0.0,0,2.45,27.14,0.24,0,0,0,0.06,6.48,2,Isaiah Likely,TE,BALQ
Cade OttonTE - TBView News,@HOU,0,0,0,0.0,0,2.68,26.89,0.17,0,0,0,0.0,6.39,2,Cade Otton,TE,TB
Chig OkonkwoTE - TEN,LAR,0,0,0,0.3,0,2.73,26.42,0.18,0,0,0,0.06,6.36,2,Chig Okonkwo,TE,TEN
Ja'Tavion SandersTE - CAR,@ARI,0,0,0,0.0,0,2.58,25.78,0.18,0,0,0,0.0,6.24,2,Ja'Tavion Sanders,TE,CAR
Theo JohnsonTE - NYG,@DAL,0,0,0,0.0,0,2.39,24.92,0.16,0,0,0,0.0,5.84,2,Theo Johnson,TE,NYG
Tyler ConklinTE - LAC,@LV,0,0,0,0.0,0,2.3,21.35,0.18,0,0,0,0.0,5.52,2,Tyler Conklin,TE,LAC
Noah GrayTE - KC,PHI,0,0,0,0.0,0,2.04,20.59,0.18,0,0,0,0.0,5.18,2,Noah Gray,TE,KC
Will DisslyTE - LAC,@LV,0,0,0,0.0,0,1.96,18.87,0.12,0,0,0,0.0,4.57,2,Will Dissly,TE,LAC
Noah FantTE - CIN,JAX,0,0,0,0.0,0,1.73,17.69,0.13,0,0,0,0.0,4.28,2,Noah Fant,TE,CIN
Elijah ArroyoTE - SEA,@PIT,0,0,0,0.0,0,1.85,16.85,0.12,0,0,0,0.0,4.26,2,Elijah Arroyo,TE,SEA
Tyler HigbeeTE - LAR,@TEN,0,0,0,0.0,0,1.77,17.2,0.12,0,0,0,0.0,4.21,2,Tyler Higbee,TE,LAR
Michael MayerTE - LV,LAC,0,0,0,0.0,0,1.73,16.96,0.12,0,0,0,0.0,4.15,2,Michael Mayer,TE,LV
Harold Fannin Jr.TE - CLE,@BAL,0,0,0,0.0,0,1.71,16.86,0.11,0,0,0,0.0,4.06,2,Harold Fannin Jr.,TE,CLE
Ben SinnottTE - WAS,@GB,0,0,0,0.0,0,1.34,13.35,0.12,0,0,0,0.0,3.4,2,Ben Sinnott,TE,WAS
Dawson KnoxTE - BUF,@NYJ,0,0,0,0.0,0,1.28,13.76,0.12,0,0,0,0.0,3.38,2,Dawson Knox,TE,BUF
Terrance FergusonTE - LARQ,@TEN,0,0,0,0.0,0,1.29,13.29,0.12,0,0,0,0.0,3.34,2,Terrance Ferguson,TE,LARQ
Austin HooperTE - NE,@MIA,0,0,0,0.0,0,1.32,12.9,0.06,0,0,0,0.0,2.97,2,Austin Hooper,TE,NE
Darnell WashingtonTE - PIT,SEA,0,0,0,0.0,0,1.17,11.88,0.09,0,0,0,0.0,2.9,2,Darnell Washington,TE,PIT
Elijah HigginsTE - ARI,CAR,0,0,0,0.0,0,1.08,10.86,0.06,0,0,0,0.0,2.53,2,Elijah Higgins,TE,ARI
Luke MusgraveTE - GB,WAS,0,0,0,0.0,0,0.99,10.91,0.06,0,0,0,0.0,2.44,2,Luke Musgrave,TE,GB
Gunnar HelmTE - TEN,LAR,0,0,0,0.0,0,0.97,9.98,0.06,0,0,0,0.0,2.33,2,Gunnar Helm,TE,TEN
Foster MoreauTE - NOPUP,SF,0,0,0,0.0,0,0.97,9.37,0.06,0,0,0,0.0,2.27,2,Foster MoreauTE - N,,OPUP
Brock BowersTE - LVView News,@WAS,0,0,0,0.94,0,5.55,58.58,0.35,0,0,0,0.06,13.48,3,Brock Bowers,TE,LV
Trey McBrideTE - ARI,@SF,0,0,0,0.18,0,5.61,57.41,0.35,0,0,0,0.06,13.35,3,Trey McBride,TE,ARI
George KittleTE - SF,ARI,0,0,0,0.0,0,4.14,57.41,0.41,0,0,0,0.06,12.22,3,George Kittle,TE,SF
David NjokuTE - CLE,GB,0,0,0,0.0,0,4.58,45.91,0.29,0,0,0,0.07,10.77,3,David Njoku,TE,CLE
Sam LaPortaTE - DETQ,@BAL,0,0,0,0.0,0,4.11,45.95,0.35,0,0,0,0.06,10.69,3,Sam LaPorta,TE,DETQ
Mark AndrewsTE - BAL,DET,0,0,0,0.26,0,3.57,44.22,0.4,0,0,0,0.07,10.28,3,Mark Andrews,TE,BAL
Travis KelceTE - KC,@NYG,0,0,0,0.06,0,4.17,41.25,0.29,0,0,0,0.06,9.92,3,Travis Kelce,TE,KC
T.J. HockensonTE - MIN,CIN,0,0,0,0.0,0,4.12,41.19,0.28,0,0,0,0.06,9.8,3,T.J. Hockenson,TE,MIN
Evan EngramTE - DENView News,@LAC,0,0,0,0.0,0,4.02,37.45,0.25,0,0,0,0.06,9.15,3,Evan Engram,TE,DEN
Dallas GoedertTE - PHI,LAR,0,0,0,0.0,0,3.54,38.63,0.24,0,0,0,0.06,8.72,3,Dallas Goedert,TE,PHI
Colston LovelandTE - CHI,DAL,0,0,0,0.0,0,3.65,36.94,0.24,0,0,0,0.06,8.66,3,Colston Loveland,TE,CHI
Tyler WarrenTE - INDView News,@TEN,0,0,0,0.65,0,3.59,36.71,0.24,0,0,0,0.06,8.65,3,Tyler Warren,TE,IND
Jake FergusonTE - DALQ,@CHI,0,0,0,0.0,0,3.62,35.7,0.23,0,0,0,0.06,8.45,3,Jake Ferguson,TE,DALQ
Hunter HenryTE - NE,PIT,0,0,0,0.0,0,3.26,34.07,0.24,0,0,0,0.06,7.99,3,Hunter Henry,TE,NE
Mason TaylorTE - NYJ,@TB,0,0,0,0.0,0,3.31,33.6,0.22,0,0,0,0.0,7.99,3,Mason Taylor,TE,NYJ
Zach ErtzTE - WAS,LV,0,0,0,0.0,0,3.33,31.57,0.24,0,0,0,0.0,7.93,3,Zach Ertz,TE,WAS
Tucker KraftTE - GB,@CLE,0,0,0,0.0,0,3.18,33.75,0.24,0,0,0,0.06,7.88,3,Tucker Kraft,TE,GB
Dalton KincaidTE - BUF,MIA,0,0,0,0.0,0,3.42,34.5,0.18,0,0,0,0.06,7.83,3,Dalton Kincaid,TE,BUF
Mike GesickiTE - CINQ,@MIN,0,0,0,0.0,0,2.86,30.0,0.23,0,0,0,0.0,7.24,3,Mike Gesicki,TE,CINQ
Kyle PittsTE - ATL,@CAR,0,0,0,0.0,0,2.71,33.75,0.18,0,0,0,0.0,7.17,3,Kyle Pitts,TE,ATL
Darren WallerTE - MIAPUP,@BUF,0,0,0,0.0,0,2.85,30.58,0.2,0,0,0,0.0,7.11,3,Darren WallerTE - MI,,APUP
Dalton SchultzTE - HOU,@JAX,0,0,0,0.0,0,2.96,30.73,0.18,0,0,0,0.06,6.99,3,Dalton Schultz,TE,HOU
Jonnu SmithTE - PITQ,@NE,0,0,0,0.19,0,2.92,29.9,0.19,0,0,0,0.06,6.95,3,Jonnu Smith,TE,PITQ
Brenton StrangeTE - JAX,HOU,0,0,0,0.0,0,2.88,27.76,0.18,0,0,0,0.0,6.74,3,Brenton Strange,TE,JAX
Juwan JohnsonTE - NO,@SEA,0,0,0,0.0,0,2.67,28.43,0.18,0,0,0,0.0,6.59,3,Juwan Johnson,TE,NO
Juwan JohnsonTE - NO,@SEA,0,0,0,0.0,0,2.67,28.43,0.18,0,0,0,0.0,6.59,3,Juwan Johnson,TE,NO
Cade OttonTE - TBView News,NYJ,0,0,0,0.0,0,2.68,26.89,0.17,0,0,0,0.0,6.39,3,Cade Otton,TE,TB
Chig OkonkwoTE - TEN,IND,0,0,0,0.3,0,2.73,26.42,0.18,0,0,0,0.06,6.36,3,Chig Okonkwo,TE,TEN
Ja'Tavion SandersTE - CAR,ATL,0,0,0,0.0,0,2.58,25.78,0.18,0,0,0,0.0,6.24,3,Ja'Tavion Sanders,TE,CAR
Pat FreiermuthTE - PIT,@NE,0,0,0,0.0,0,2.68,25.47,0.16,0,0,0,0.05,6.09,3,Pat Freiermuth,TE,PIT
Theo JohnsonTE - NYG,KC,0,0,0,0.0,0,2.39,24.92,0.16,0,0,0,0.0,5.84,3,Theo Johnson,TE,NYG
Isaiah LikelyTE - BALQ,DET,0,0,0,0.0,0,2.14,24.21,0.21,0,0,0,0.05,5.72,3,Isaiah Likely,TE,BALQ
Tyler ConklinTE - LAC,DEN,0,0,0,0.0,0,2.3,21.35,0.18,0,0,0,0.0,5.52,3,Tyler Conklin,TE,LAC
Noah GrayTE - KC,@NYG,0,0,0,0.0,0,2.04,20.59,0.18,0,0,0,0.0,5.18,3,Noah Gray,TE,KC
Harold Fannin Jr.TE - CLE,GB,0,0,0,0.0,0,2.14,21.08,0.14,0,0,0,0.0,5.09,3,Harold Fannin Jr.,TE,CLE
Will DisslyTE - LAC,DEN,0,0,0,0.0,0,1.96,18.87,0.12,0,0,0,0.0,4.57,3,Will Dissly,TE,LAC
Cole KmetTE - CHI,DAL,0,0,0,0.0,0,1.88,19.37,0.12,0,0,0,0.06,4.42,3,Cole Kmet,TE,CHI
Elijah ArroyoTE - SEA,NO,0,0,0,0.0,0,1.85,16.85,0.12,0,0,0,0.0,4.26,3,Elijah Arroyo,TE,SEA
Tyler HigbeeTE - LAR,@PHI,0,0,0,0.0,0,1.77,17.2,0.12,0,0,0,0.0,4.21,3,Tyler Higbee,TE,LAR
Michael MayerTE - LV,@WAS,0,0,0,0.0,0,1.73,16.96,0.12,0,0,0,0.0,4.15,3,Michael Mayer,TE,LV
Noah FantTE - CIN,@MIN,0,0,0,0.0,0,1.67,16.96,0.12,0,0,0,0.0,4.09,3,Noah Fant,TE,CIN
Ben SinnottTE - WAS,LV,0,0,0,0.0,0,1.34,13.35,0.12,0,0,0,0.0,3.4,3,Ben Sinnott,TE,WAS
Dawson KnoxTE - BUF,MIA,0,0,0,0.0,0,1.28,13.76,0.12,0,0,0,0.0,3.38,3,Dawson Knox,TE,BUF
Terrance FergusonTE - LARQ,@PHI,0,0,0,0.0,0,1.29,13.29,0.12,0,0,0,0.0,3.34,3,Terrance Ferguson,TE,LARQ
Austin HooperTE - NE,PIT,0,0,0,0.0,0,1.32,12.9,0.06,0,0,0,0.0,2.97,3,Austin Hooper,TE,NE
Darnell WashingtonTE - PIT,@NE,0,0,0,0.0,0,1.17,11.88,0.09,0,0,0,0.0,2.9,3,Darnell Washington,TE,PIT
Elijah HigginsTE - ARI,@SF,0,0,0,0.0,0,1.08,10.86,0.06,0,0,0,0.0,2.53,3,Elijah Higgins,TE,ARI
Luke MusgraveTE - GB,@CLE,0,0,0,0.0,0,0.99,10.91,0.06,0,0,0,0.0,2.44,3,Luke Musgrave,TE,GB
Gunnar HelmTE - TEN,IND,0,0,0,0.0,0,0.97,9.98,0.06,0,0,0,0.0,2.33,3,Gunnar Helm,TE,TEN
Foster MoreauTE - NOPUP,@SEA,0,0,0,0.0,0,0.97,9.37,0.06,0,0,0,0.0,2.27,3,Foster MoreauTE - N,,OPUP
Brock BowersTE - LVView News,CHI,0,0,0,0.94,0,5.55,58.58,0.35,0,0,0,0.06,13.48,4,Brock Bowers,TE,LV
Trey McBrideTE - ARI,SEA,0,0,0,0.18,0,5.61,57.41,0.35,0,0,0,0.06,13.35,4,Trey McBride,TE,ARI
George KittleTE - SF,JAX,0,0,0,0.0,0,4.14,57.41,0.41,0,0,0,0.06,12.22,4,George Kittle,TE,SF
Sam LaPortaTE - DETQ,CLE,0,0,0,0.0,0,4.11,45.95,0.35,0,0,0,0.06,10.69,4,Sam LaPorta,TE,DETQ
Travis KelceTE - KC,BAL,0,0,0,0.06,0,4.17,41.25,0.29,0,0,0,0.06,9.92,4,Travis Kelce,TE,KC
T.J. HockensonTE - MIN,@PIT,0,0,0,0.0,0,4.12,41.19,0.28,0,0,0,0.06,9.8,4,T.J. Hockenson,TE,MIN
Mark AndrewsTE - BAL,@KC,0,0,0,0.24,0,3.26,40.32,0.41,0,0,0,0.06,9.66,4,Mark Andrews,TE,BAL
Evan EngramTE - DENView News,CIN,0,0,0,0.0,0,4.02,37.45,0.25,0,0,0,0.06,9.15,4,Evan Engram,TE,DEN
David NjokuTE - CLE,@DET,0,0,0,0.0,0,3.83,38.37,0.24,0,0,0,0.06,8.99,4,David Njoku,TE,CLE
Dallas GoedertTE - PHI,@TB,0,0,0,0.0,0,3.54,38.63,0.24,0,0,0,0.06,8.72,4,Dallas Goedert,TE,PHI
Colston LovelandTE - CHI,@LV,0,0,0,0.0,0,3.65,36.94,0.24,0,0,0,0.06,8.66,4,Colston Loveland,TE,CHI
Tyler WarrenTE - INDView News,@LAR,0,0,0,0.65,0,3.59,36.71,0.24,0,0,0,0.06,8.65,4,Tyler Warren,TE,IND
Jake FergusonTE - DALQ,GB,0,0,0,0.0,0,3.62,35.7,0.23,0,0,0,0.06,8.45,4,Jake Ferguson,TE,DALQ
Hunter HenryTE - NE,CAR,0,0,0,0.0,0,3.26,34.07,0.24,0,0,0,0.06,7.99,4,Hunter Henry,TE,NE
Mason TaylorTE - NYJ,@MIA,0,0,0,0.0,0,3.32,33.6,0.21,0,0,0,0.0,7.94,4,Mason Taylor,TE,NYJ
Zach ErtzTE - WAS,@ATL,0,0,0,0.0,0,3.33,31.57,0.24,0,0,0,0.0,7.93,4,Zach Ertz,TE,WAS
Tucker KraftTE - GB,@DAL,0,0,0,0.0,0,3.18,33.75,0.24,0,0,0,0.06,7.88,4,Tucker Kraft,TE,GB
Dalton KincaidTE - BUF,NO,0,0,0,0.0,0,3.42,34.5,0.18,0,0,0,0.06,7.83,4,Dalton Kincaid,TE,BUF
Mike GesickiTE - CINQ,@DEN,0,0,0,0.0,0,2.86,30.0,0.23,0,0,0,0.0,7.24,4,Mike Gesicki,TE,CINQ
Kyle PittsTE - ATL,WAS,0,0,0,0.0,0,2.71,33.75,0.18,0,0,0,0.0,7.17,4,Kyle Pitts,TE,ATL
Dalton SchultzTE - HOU,TEN,0,0,0,0.0,0,2.96,30.73,0.18,0,0,0,0.06,6.99,4,Dalton Schultz,TE,HOU
Jonnu SmithTE - PITQ,MIN,0,0,0,0.19,0,2.92,29.9,0.19,0,0,0,0.06,6.95,4,Jonnu Smith,TE,PITQ
Brenton StrangeTE - JAX,@SF,0,0,0,0.0,0,2.88,27.76,0.18,0,0,0,0.0,6.74,4,Brenton Strange,TE,JAX
Isaiah LikelyTE - BALQ,@KC,0,0,0,0.0,0,2.45,27.14,0.24,0,0,0,0.06,6.48,4,Isaiah Likely,TE,BALQ
Cade OttonTE - TBView News,PHI,0,0,0,0.0,0,2.68,26.89,0.17,0,0,0,0.0,6.39,4,Cade Otton,TE,TB
Cade OttonTE - TBView News,PHI,0,0,0,0.0,0,2.68,26.89,0.17,0,0,0,0.0,6.39,4,Cade Otton,TE,TB
Chig OkonkwoTE - TEN,@HOU,0,0,0,0.3,0,2.73,26.42,0.18,0,0,0,0.06,6.36,4,Chig Okonkwo,TE,TEN
Ja'Tavion SandersTE - CAR,@NE,0,0,0,0.0,0,2.58,25.78,0.18,0,0,0,0.0,6.24,4,Ja'Tavion Sanders,TE,CAR
Pat FreiermuthTE - PIT,MIN,0,0,0,0.0,0,2.68,25.47,0.16,0,0,0,0.05,6.09,4,Pat Freiermuth,TE,PIT
Darren WallerTE - MIAPUP,NYJ,0,0,0,0.0,0,2.47,26.47,0.15,0,0,0,0.0,6.02,4,Darren WallerTE - MI,,APUP
Theo JohnsonTE - NYG,LAC,0,0,0,0.0,0,2.39,24.92,0.16,0,0,0,0.0,5.84,4,Theo Johnson,TE,NYG
Tyler ConklinTE - LAC,@NYG,0,0,0,0.0,0,2.3,21.35,0.18,0,0,0,0.0,5.52,4,Tyler Conklin,TE,LAC
Noah GrayTE - KC,BAL,0,0,0,0.0,0,2.04,20.59,0.18,0,0,0,0.0,5.18,4,Noah Gray,TE,KC
Harold Fannin Jr.TE - CLE,@DET,0,0,0,0.0,0,2.14,21.07,0.14,0,0,0,0.0,5.09,4,Harold Fannin Jr.,TE,CLE
Juwan JohnsonTE - NO,@BUF,0,0,0,0.0,0,2.09,22.24,0.12,0,0,0,0.0,5.03,4,Juwan Johnson,TE,NO
Cole KmetTE - CHI,@LV,0,0,0,0.0,0,2.09,21.52,0.13,0,0,0,0.07,4.88,4,Cole Kmet,TE,CHI
Will DisslyTE - LAC,@NYG,0,0,0,0.0,0,1.96,18.87,0.12,0,0,0,0.0,4.57,4,Will Dissly,TE,LAC
