Player,Opp,PassYds,PassTD,Int,RushYds,RushTD,Rec,RecYds,RecTD,RetTD,FumTD,TwoPt,Lost,Points,Week,Name,_position,_team
CeeDee LambWR - DAL,GB,0.0,0,0,4.77,0.06,6.13,72.2,0.47,0.0,0,0,0.06,16.89,4,CeeDee Lamb,WR,DAL
Puka NacuaWR - LAR,IND,0.0,0,0,4.41,0.06,5.71,72.82,0.41,0.0,0,0,0.06,16.13,4,Puka Nacua,WR,LAR
Amon-Ra St. BrownWR - DET,CLE,0.0,0,0,0.7,0.0,6.15,71.16,0.47,0.0,0,0,0.06,16.04,4,Amon-Ra St. Brown,WR,DET
Malik NabersWR - NYGQView News,LAC,0.0,0,0,1.99,0.0,5.79,72.56,0.45,0.0,0,0,0.06,15.83,4,Malik Nabers,WR,NYGQ
Nico CollinsWR - HOUView News,TEN,0.0,0,0,0.29,0.0,5.09,74.3,0.53,0.0,0,0,0.06,15.61,4,Nico Collins,WR,HOU
Brian Thomas Jr.WR - JAXView News,@SF,0.0,0,0,1.01,0.0,5.34,72.45,0.45,0.0,0,0,0.06,15.27,4,Brian Thomas Jr.,WR,JAX
Drake LondonWR - ATL,WAS,0.0,0,0,0.6,0.0,5.38,67.8,0.44,0.0,0,0,0.05,14.76,4,Drake London,WR,ATL
Ladd McConkeyWR - LACView News,@NYG,0.0,0,0,0.41,0.0,5.36,67.68,0.41,0.0,0,0,0.06,14.51,4,Ladd McConkey,WR,LAC
Tyreek HillWR - MIAQ,NYJ,0.0,0,0,1.88,0.0,5.09,66.48,0.43,0.0,0,0,0.05,14.41,4,Tyreek Hill,WR,MIAQ
A.J. BrownWR - PHIQ,@TB,0.0,0,0,0.0,0.0,4.73,69.07,0.39,0.0,0,0,0.06,13.86,4,A.J. Brown,WR,PHIQ
Garrett WilsonWR - NYJView News,@MIA,0.0,0,0,2.14,0.0,5.03,63.73,0.35,0.0,0,0,0.06,13.6,4,Garrett Wilson,WR,NYJ
Terry McLaurinWR - WAS,@ATL,0.0,0,0,0.35,0.0,4.67,65.39,0.41,0.0,0,0,0.06,13.58,4,Terry McLaurin,WR,WAS
Mike EvansWR - TB,PHI,0.0,0,0,0.0,0.0,4.28,61.14,0.53,0.0,0,0,0.06,13.45,4,Mike Evans,WR,TB
DJ MooreWR - CHI,@LV,0.0,0,0,2.83,0.0,4.92,60.18,0.37,0.0,0,0,0.06,13.32,4,DJ Moore,WR,CHI
Rashee RiceWR - KC,BAL,0.0,0,0,0.7,0.0,4.93,55.49,0.45,0.0,0,0,0.06,13.13,4,Rashee Rice,WR,KC
Tee HigginsWR - CIN,@DEN,0.0,0,0,0.0,0.0,4.59,59.19,0.45,0.0,0,0,0.06,13.09,4,Tee Higgins,WR,CIN
Jaxon Smith-NjigbaWR - SEA,@ARI,0.0,0,0,1.7,0.0,5.16,56.95,0.35,0.0,0,0,0.06,13.01,4,Jaxon Smith-Njigba,WR,SEA
Tetairoa McMillanWR - CARView News,@NE,0.0,0,0,1.59,0.0,4.6,56.83,0.41,0.0,0,0,0.06,12.78,4,Tetairoa McMillan,WR,CAR
Travis HunterWR - JAXQView News,@SF,0.0,0,0,1.81,0.0,4.26,57.53,0.35,0.0,0,0,0.0,12.29,4,Travis Hunter,WR,JAXQ
Xavier WorthyWR - KC,BAL,0.0,0,0,5.45,0.06,4.03,49.75,0.41,0.0,0,0,0.06,12.25,4,Xavier Worthy,WR,KC
Marvin Harrison Jr.WR - ARI,SEA,0.0,0,0,0.84,0.0,4.18,58.13,0.37,0.0,0,0,0.05,12.2,4,Marvin Harrison Jr.,WR,ARI
Davante AdamsWR - LAR,IND,0.0,0,0,0.0,0.0,4.39,53.91,0.41,0.0,0,0,0.06,12.12,4,Davante Adams,WR,LAR
Courtland SuttonWR - DEN,CIN,0.0,0,0,0.0,0.0,4.15,55.78,0.41,0.0,0,0,0.06,12.07,4,Courtland Sutton,WR,DEN
Courtland SuttonWR - DEN,CIN,0.0,0,0,0.0,0.0,4.15,55.78,0.41,0.0,0,0,0.06,12.07,4,Courtland Sutton,WR,DEN
DK MetcalfWR - PIT,MIN,0.0,0,0,0.3,0.0,4.03,57.49,0.35,0.0,0,0,0.05,11.81,4,DK Metcalf,WR,PIT
Jameson WilliamsWR - DET,CLE,0.0,0,0,4.19,0.06,3.48,55.59,0.35,0.0,0,0,0.06,11.8,4,Jameson Williams,WR,DET
Jordan AddisonWR - MINSUS,@PIT,0.0,0,0,1.18,0.0,4.18,54.92,0.35,0.0,0,0,0.06,11.77,4,Jordan AddisonWR - MI,,NSUS
George PickensWR - DAL,GB,0.0,0,0,0.94,0.0,3.94,57.58,0.35,0.0,0,0,0.06,11.77,4,George Pickens,WR,DAL
Calvin RidleyWR - TEN,@HOU,0.0,0,0,2.72,0.0,4.02,54.87,0.35,0.0,0,0,0.06,11.76,4,Calvin Ridley,WR,TEN
DeVonta SmithWR - PHI,@TB,0.0,0,0,0.27,0.0,4.44,52.15,0.33,0.0,0,0,0.05,11.56,4,DeVonta Smith,WR,PHI
Chris GodwinWR - TBPUP,PHI,0.0,0,0,0.3,0.0,4.49,49.13,0.35,0.0,0,0,0.06,11.41,4,Chris GodwinWR - T,,BPUP
Rome OdunzeWR - CHI,@LV,0.0,0,0,0.59,0.0,3.97,53.39,0.36,0.0,0,0,0.06,11.41,4,Rome Odunze,WR,CHI
Jerry JeudyWR - CLE,@DET,0.0,0,0,0.29,0.0,4.19,55.14,0.29,0.0,0,0,0.06,11.35,4,Jerry Jeudy,WR,CLE
Zay FlowersWR - BAL,@KC,0.0,0,0,2.52,0.0,4.09,53.75,0.29,0.0,0,0,0.06,11.34,4,Zay Flowers,WR,BAL
Jauan JenningsWR - SFQ,JAX,0.0,0,0,0.0,0.0,3.97,51.82,0.36,0.0,0,0,0.06,11.19,4,Jauan Jennings,WR,SFQ
Jakobi MeyersWR - LVView News,CHI,0.82,0,0,0.7,0.0,4.34,50.44,0.29,0.0,0,0,0.06,11.11,4,Jakobi Meyers,WR,LV
Chris OlaveWR - NOView News,@BUF,0.0,0,0,0.3,0.0,3.91,51.02,0.3,0.0,0,0,0.06,10.72,4,Chris Olave,WR,NO
Jaylen WaddleWR - MIA,NYJ,0.0,0,0,0.0,0.0,3.88,51.18,0.29,0.0,0,0,0.06,10.62,4,Jaylen Waddle,WR,MIA
Ricky PearsallWR - SFView News,JAX,0.0,0,0,2.25,0.0,3.62,48.13,0.3,0.0,0,0,0.06,10.34,4,Ricky Pearsall,WR,SF
Matthew GoldenWR - GBView News,@DAL,0.0,0,0,1.78,0.0,3.45,47.18,0.32,0.0,0,0,0.0,10.27,4,Matthew Golden,WR,GB
Jayden ReedWR - GBQ,@DAL,0.0,0,0,5.82,0.06,3.41,42.82,0.29,0.0,0,0,0.06,10.25,4,Jayden Reed,WR,GBQ
Khalil ShakirWR - BUFQ,NO,0.0,0,0,0.65,0.0,4.24,45.68,0.24,0.0,0,0,0.06,10.19,4,Khalil Shakir,WR,BUFQ
Marvin Mims Jr.WR - DEN,CIN,0.0,0,0,5.03,0.06,3.16,39.51,0.29,0.06,0,0,0.06,9.95,4,Marvin Mims Jr.,WR,DEN
Cooper KuppWR - SEA,@ARI,0.0,0,0,0.7,0.0,3.98,42.12,0.29,0.0,0,0,0.06,9.88,4,Cooper Kupp,WR,SEA
Rashid ShaheedWR - NOView News,@BUF,0.0,0,0,2.37,0.0,3.14,44.83,0.28,0.07,0,0,0.06,9.84,4,Rashid Shaheed,WR,NO
Darnell MooneyWR - ATLQ,WAS,0.0,0,0,0.29,0.0,3.46,47.16,0.29,0.0,0,0,0.06,9.83,4,Darnell Mooney,WR,ATLQ
Deebo Samuel Sr.WR - WAS,@ATL,0.0,0,0,6.06,0.05,3.28,41.93,0.25,0.0,0,0,0.05,9.78,4,Deebo Samuel Sr.,WR,WAS
Stefon DiggsWR - NEQ,CAR,0.0,0,0,0.58,0.0,3.71,41.61,0.32,0.0,0,0,0.05,9.75,4,Stefon Diggs,WR,NEQ
Josh DownsWR - INDQView News,@LAR,0.0,0,0,0.99,0.0,3.8,44.34,0.23,0.0,0,0,0.06,9.59,4,Josh Downs,WR,INDQ
Christian KirkWR - HOUView News,TEN,0.0,0,0,0.66,0.0,3.5,41.02,0.29,0.0,0,0,0.07,9.27,4,Christian Kirk,WR,HOU
Michael PittmanWR - INDView News,@LAR,0.0,0,0,0.29,0.0,3.63,42.36,0.23,0.0,0,0,0.06,9.16,4,Michael Pittman,WR,IND
Luther Burden IIIWR - CHI,@LV,0.0,0,0,3.16,0.07,3.16,37.6,0.27,0.0,0,0,0.07,9.14,4,Luther Burden III,WR,CHI
Jayden HigginsWR - HOUView News,TEN,0.0,0,0,0.33,0.0,3.13,41.59,0.27,0.0,0,0,0.0,8.94,4,Jayden Higgins,WR,HOU
Keon ColemanWR - BUF,NO,0.0,0,0,0.33,0.0,2.98,40.77,0.28,0.0,0,0,0.06,8.65,4,Keon Coleman,WR,BUF
Rashod BatemanWR - BAL,@KC,0.0,0,0,0.0,0.0,2.6,40.17,0.3,0.0,0,0,0.0,8.42,4,Rashod Bateman,WR,BAL
Adam ThielenWR - CAR,@NE,0.0,0,0,0.3,0.0,3.32,36.68,0.24,0.0,0,0,0.06,8.34,4,Adam Thielen,WR,CAR
Jack BechWR - LV,CHI,0.0,0,0,0.0,0.0,3.13,36.66,0.24,0.0,0,0,0.0,8.24,4,Jack Bech,WR,LV
Josh PalmerWR - BUF,NO,0.0,0,0,0.0,0.0,2.69,36.57,0.28,0.0,0,0,0.0,8.03,4,Josh Palmer,WR,BUF
Tre HarrisWR - LACView News,@NYG,0.0,0,0,0.2,0.0,2.86,38.9,0.2,0.0,0,0,0.05,7.87,4,Tre Harris,WR,LAC
Marquise BrownWR - KCQ,BAL,0.0,0,0,0.0,0.0,2.72,36.24,0.24,0.0,0,0,0.0,7.78,4,Marquise Brown,WR,KCQ
